versao,dia,mercado,janela,barra,r_exf,r_net,r_bruto,risco_pct,atr_pct,saida
mean_reversion_m5 v1,2026-08-25,PROMUSDT,J3,2026-08-25T17:40:00Z,0.858827,0.858827,1.012626,0.013082,0.01032083,target
mean_reversion_m5 v1,2026-08-25,PROMUSDT,J3,2026-08-25T20:30:00Z,1.085276,1.085276,1.262695,0.011347,0.01004305,target
mean_reversion_m5 v1,2026-08-25,PROMUSDT,J3,2026-08-25T23:10:00Z,-1.119062,-1.119062,-0.948567,0.011659,0.01319700,stop
mean_reversion_m5 v1,2026-08-26,PROMUSDT,J3,2026-08-26T07:50:00Z,-1.086219,-1.086219,-0.962637,0.016049,0.01691488,stop
mean_reversion_m5 v1,2026-08-26,PROMUSDT,J3,2026-08-26T08:05:00Z,1.232247,1.232247,1.345558,0.017852,0.01653138,target
mean_reversion_m5 v1,2026-08-26,PROMUSDT,J3,2026-08-26T09:40:00Z,-1.078147,-1.078147,-0.966095,0.017686,0.01734032,stop
mean_reversion_m5 v1,2026-08-27,SAHARAUSDT,J3,2026-08-27T01:50:00Z,-1.205699,-1.205699,-0.911453,0.006772,0.00665492,stop
mean_reversion_m5 v1,2026-08-27,SAHARAUSDT,J3,2026-08-27T02:05:00Z,2.164180,2.164180,2.695037,0.003784,0.00656615,expired
mean_reversion_m5 v1,2026-08-27,PROMUSDT,J3,2026-08-27T02:25:00Z,-1.117310,-1.117310,-0.949317,0.011831,0.02119617,stop
mean_reversion_m5 v1,2026-08-27,TAOUSDT,J3,2026-08-27T03:55:00Z,-1.214166,-1.221864,-0.907826,0.006505,0.00624317,stop
mean_reversion_m5 v1,2026-08-27,TAOUSDT,J3,2026-08-27T09:45:00Z,0.862887,0.862887,1.037478,0.011517,0.00916803,target
mean_reversion_m5 v1,2026-08-27,NEARUSDT,J3,2026-08-27T10:30:00Z,-1.210852,-1.210852,-0.909245,0.006607,0.00601122,stop
mean_reversion_m5 v1,2026-08-27,NEARUSDT,J3,2026-08-27T10:45:00Z,-1.235942,-1.235942,-0.898497,0.005908,0.00636096,stop
mean_reversion_m5 v1,2026-08-27,TAOUSDT,J3,2026-08-27T10:45:00Z,0.939318,0.939318,1.125148,0.010822,0.00897586,target
mean_reversion_m5 v1,2026-08-27,TAOUSDT,J3,2026-08-27T12:40:00Z,0.978513,0.978513,1.234997,0.007831,0.00676810,target
mean_reversion_m5 v1,2026-08-27,UNIUSDT,J3,2026-08-27T18:25:00Z,0.681728,0.681728,0.907446,0.008891,0.00655922,target
mean_reversion_m5 v1,2026-08-27,ZECUSDT,J3,2026-08-27T18:25:00Z,0.878751,0.878751,1.086949,0.009651,0.00783082,target
mean_reversion_m5 v1,2026-08-27,DASHUSDT,J3,2026-08-27T18:25:00Z,-1.219463,-1.219463,-0.905556,0.006349,0.00701089,stop
mean_reversion_m5 v1,2026-08-28,PROMUSDT,J3,2026-08-28T07:30:00Z,-1.123527,-1.127975,-0.946654,0.011241,0.00983022,stop
mean_reversion_m5 v1,2026-08-28,PROMUSDT,J3,2026-08-28T08:40:00Z,1.075280,1.075280,1.266592,0.010517,0.00930704,target
mean_reversion_m5 v1,2026-08-28,PROMUSDT,J3,2026-08-28T11:50:00Z,2.395623,2.392413,2.526438,0.015580,0.02160453,target
mean_reversion_m5 v1,2026-08-28,ZECUSDT,J3,2026-08-28T14:10:00Z,-1.166452,-1.166452,-0.928266,0.008359,0.00724577,stop
mean_reversion_m5 v1,2026-08-28,DASHUSDT,J3,2026-08-28T14:10:00Z,-1.223511,-1.223511,-0.903822,0.006235,0.00616070,stop
mean_reversion_m5 v1,2026-08-28,PROMUSDT,J3,2026-08-28T22:25:00Z,1.827349,1.827349,2.150576,0.006225,0.00759497,target
mean_reversion_m5 v1,2026-08-29,PROMUSDT,J3,2026-08-29T12:30:00Z,-1.113429,-1.113429,-0.950980,0.012233,0.01049991,stop
mean_reversion_m5 v1,2026-08-29,DASHUSDT,J3,2026-08-29T15:50:00Z,0.650927,0.642975,0.810439,0.012595,0.00891403,target
mean_reversion_m5 v1,2026-08-29,PROMUSDT,J3,2026-08-29T20:25:00Z,1.135274,1.135274,1.213614,0.025916,0.02278036,target
mean_reversion_m5 v1,2026-08-30,PROMUSDT,J3,2026-08-30T03:50:00Z,-1.066094,-1.065109,-0.971258,0.020863,0.02469752,stop
mean_reversion_m5 v1,2026-08-30,PROMUSDT,J3,2026-08-30T14:15:00Z,-1.081685,-1.081685,-0.964579,0.016929,0.01535532,stop
mean_reversion_m5 v1,2026-08-30,UNIUSDT,J3,2026-08-30T14:30:00Z,-0.460181,-0.460181,-0.279809,0.011064,0.00893598,expired
mean_reversion_m5 v1,2026-08-30,UNIUSDT,J3,2026-08-30T19:30:00Z,-1.162430,-1.162430,-0.929989,0.008565,0.00631483,stop
mean_reversion_m5 v1,2026-08-30,UNIUSDT,J3,2026-08-30T19:50:00Z,-1.168318,-1.168318,-0.927466,0.008267,0.00674041,stop
mean_reversion_m5 v1,2026-08-30,DASHUSDT,J3,2026-08-30T20:35:00Z,-1.246673,-1.246673,-0.893900,0.005652,0.00779909,stop
mean_reversion_m5 v1,2026-08-31,PROMUSDT,J3,2026-08-31T08:25:00Z,-1.062555,-1.062555,-0.972774,0.022025,0.01679172,stop
mean_reversion_m5 v1,2026-08-31,DASHUSDT,J3,2026-08-31T12:55:00Z,0.862552,0.862552,1.046909,0.010904,0.00870717,target
mean_reversion_m5 v1,2026-08-31,DASHUSDT,J3,2026-08-31T13:55:00Z,0.692524,0.692524,0.878789,0.010782,0.00788587,target
mean_reversion_m5 v1,2026-08-31,UNIUSDT,J3,2026-08-31T16:20:00Z,0.797195,0.797195,1.083635,0.007005,0.00621523,expired
mean_reversion_m5 v1,2026-08-31,DASHUSDT,J3,2026-08-31T19:05:00Z,-1.147074,-1.147074,-0.936567,0.009453,0.01118049,stop
mean_reversion_m5 v1,2026-08-31,DASHUSDT,J3,2026-08-31T19:15:00Z,-1.085304,-1.085304,-0.963029,0.016219,0.01391005,stop
mean_reversion_m5 v1,2026-08-31,PROMUSDT,J3,2026-08-31T21:25:00Z,-1.201515,-1.201515,-0.913245,0.006912,0.00774271,stop
mean_reversion_m5 v1,2026-09-01,ARBUSDT,J3,2026-09-01T02:15:00Z,-1.064155,-1.064155,-0.972088,0.021484,0.01768396,stop
mean_reversion_m5 v1,2026-09-01,ARBUSDT,J3,2026-09-01T02:45:00Z,0.911540,0.911540,1.001538,0.022459,0.01782560,target
mean_reversion_m5 v1,2026-09-01,UNIUSDT,J3,2026-09-01T08:35:00Z,-1.129209,-1.129209,-0.944220,0.010750,0.00981112,stop
mean_reversion_m5 v1,2026-09-01,UNIUSDT,J3,2026-09-01T10:10:00Z,0.852115,0.852115,1.069239,0.009251,0.00743107,target
mean_reversion_m5 v1,2026-09-01,ARBUSDT,J3,2026-09-01T12:15:00Z,-1.097407,-1.097407,-0.957844,0.014224,0.01178354,stop
mean_reversion_m5 v1,2026-09-02,ARBUSDT,J3,2026-09-02T00:25:00Z,-1.203179,-1.203179,-0.912532,0.006856,0.00635109,stop
mean_reversion_m5 v1,2026-09-02,PROMUSDT,J3,2026-09-02T03:15:00Z,0.237255,0.237255,0.310462,0.027420,0.01432341,target
mean_reversion_m5 v1,2026-09-02,PROMUSDT,J3,2026-09-02T04:55:00Z,-1.086679,-1.086679,-0.962439,0.015965,0.01179377,stop
mean_reversion_m5 v1,2026-09-02,UNIUSDT,J3,2026-09-02T06:25:00Z,0.512818,0.512818,0.675976,0.012302,0.00804155,target
mean_reversion_m5 v1,2026-09-02,UNIUSDT,J3,2026-09-02T09:40:00Z,-1.146418,-1.146418,-0.936848,0.009495,0.00841623,stop
mean_reversion_m5 v1,2026-09-02,ARBUSDT,J3,2026-09-02T09:50:00Z,-1.131071,-1.131071,-0.943422,0.010599,0.01026368,stop
mean_reversion_m5 v1,2026-09-02,ARBUSDT,J3,2026-09-02T10:10:00Z,-1.116169,-1.116169,-0.949806,0.011947,0.01135367,stop
mean_reversion_m5 v1,2026-09-02,PROMUSDT,J3,2026-09-02T19:05:00Z,1.337763,1.337763,1.474691,0.014756,0.01437265,target
mean_reversion_m5 v1,2026-09-02,PROMUSDT,J3,2026-09-02T19:45:00Z,-0.009213,-0.013230,0.152140,0.012399,0.01346217,expired
mean_reversion_m5 v1,2026-09-02,ARBUSDT,J3,2026-09-02T20:45:00Z,-1.154331,-1.154331,-0.933458,0.009011,0.00898458,stop
mean_reversion_m5 v1,2026-09-03,ARBUSDT,J3,2026-09-03T03:55:00Z,-1.139913,-1.139913,-0.939635,0.009934,0.00964941,stop
mean_reversion_m5 v1,2026-09-03,PROMUSDT,J3,2026-09-03T04:10:00Z,-1.054532,-1.054532,-0.976211,0.025206,0.02423590,stop
mean_reversion_m5 v1,2026-09-03,PROMUSDT,J3,2026-09-03T04:25:00Z,0.793207,0.793207,0.878718,0.023617,0.02442183,expired
mean_reversion_m5 v1,2026-09-03,ARBUSDT,J3,2026-09-03T10:45:00Z,-1.118057,-1.118057,-0.948997,0.011757,0.01232746,stop
mean_reversion_m5 v1,2026-09-03,UNIUSDT,J3,2026-09-03T13:50:00Z,-1.099498,-1.099498,-0.956948,0.013928,0.00775227,stop
mean_reversion_m5 v1,2026-09-03,UNIUSDT,J3,2026-09-03T14:10:00Z,-1.205092,-1.205092,-0.911713,0.006792,0.00781881,stop
mean_reversion_m5 v1,2026-09-03,PROMUSDT,J3,2026-09-03T16:10:00Z,1.529222,1.529222,1.711541,0.011067,0.01175548,target
mean_reversion_m5 v1,2026-09-03,PROMUSDT,J3,2026-09-03T19:05:00Z,-1.078485,-1.081298,-0.965950,0.017610,0.01470624,stop
mean_reversion_m5 v1,2026-09-03,ARBUSDT,J3,2026-09-03T20:10:00Z,2.176224,2.176224,2.380204,0.009915,0.01312291,target
mean_reversion_m5 v1,2026-09-03,PROMUSDT,J3,2026-09-03T20:15:00Z,1.185625,1.185625,1.347557,0.012447,0.01145964,target
mean_reversion_m5 v1,2026-09-03,ZECUSDT,J3,2026-09-03T20:40:00Z,-1.171499,-1.171499,-0.926104,0.008115,0.00769492,stop
mean_reversion_m5 v1,2026-09-03,ZECUSDT,J3,2026-09-03T21:00:00Z,0.758642,0.758642,0.983673,0.008921,0.00685321,target
mean_reversion_m5 v1,2026-09-03,ARBUSDT,J3,2026-09-03T22:05:00Z,2.460108,2.460108,2.698453,0.008482,0.01226159,target
mean_reversion_m5 v1,2026-09-03,UNIUSDT,J3,2026-09-03T23:30:00Z,-1.171299,-1.171299,-0.926189,0.008124,0.00799948,stop
mean_reversion_m5 v1,2026-09-04,DASHUSDT,J3,2026-09-04T04:45:00Z,-1.085343,-1.085343,-0.963012,0.016212,0.01425139,stop
mean_reversion_m5 v1,2026-09-04,DASHUSDT,J3,2026-09-04T05:35:00Z,1.141818,1.141818,1.274739,0.015183,0.01359699,target
mean_reversion_m5 v1,2026-09-04,PROMUSDT,J3,2026-09-04T06:30:00Z,1.606307,1.606307,1.770779,0.012285,0.01336121,target
mean_reversion_m5 v1,2026-09-04,PROMUSDT,J3,2026-09-04T07:40:00Z,0.931114,0.929131,1.011149,0.025294,0.02021271,target
mean_reversion_m5 v1,2026-09-04,DASHUSDT,J3,2026-09-04T07:55:00Z,1.507804,1.498911,1.687539,0.011226,0.01182139,target
mean_reversion_m5 v1,2026-09-04,DASHUSDT,J3,2026-09-04T10:25:00Z,1.175222,1.175222,1.309908,0.014986,0.01362562,target
mean_reversion_m5 v1,2026-09-04,ZECUSDT,J3,2026-09-04T10:25:00Z,0.911053,0.911053,1.120637,0.009588,0.00790682,target
mean_reversion_m5 v1,2026-09-04,SAHARAUSDT,J3,2026-09-04T10:50:00Z,1.042264,1.042264,1.289369,0.008131,0.00721302,target
mean_reversion_m5 v1,2026-09-04,SUIUSDT,J3,2026-09-04T12:40:00Z,-1.158521,-1.158521,-0.931663,0.008775,0.00699994,stop
mean_reversion_m5 v1,2026-09-04,TAOUSDT,J3,2026-09-04T12:40:00Z,-1.159644,-1.159644,-0.931182,0.008713,0.00649280,stop
mean_reversion_m5 v1,2026-09-04,NEARUSDT,J3,2026-09-04T12:40:00Z,-1.114358,-1.114358,-0.950582,0.012134,0.00901717,stop
mean_reversion_m5 v1,2026-09-04,UNIUSDT,J3,2026-09-04T12:40:00Z,-1.140322,-1.140322,-0.939460,0.009905,0.00803119,stop
mean_reversion_m5 v1,2026-09-04,LINKUSDT,J3,2026-09-04T12:40:00Z,-1.172163,-1.172163,-0.925819,0.008083,0.00647020,stop
mean_reversion_m5 v1,2026-09-04,SAHARAUSDT,J3,2026-09-04T12:40:00Z,0.819814,0.819814,1.030916,0.009515,0.00750488,target
mean_reversion_m5 v1,2026-09-04,DASHUSDT,J3,2026-09-04T12:40:00Z,-1.090090,-1.090090,-0.960978,0.015367,0.01497005,stop
mean_reversion_m5 v1,2026-09-04,ZECUSDT,J3,2026-09-04T12:40:00Z,-1.144332,-1.144332,-0.937742,0.009631,0.00947658,stop
mean_reversion_m5 v1,2026-09-04,SAHARAUSDT,J3,2026-09-04T13:10:00Z,-0.469377,-0.469377,-0.195680,0.007298,0.00779272,expired
mean_reversion_m5 v1,2026-09-04,UNIUSDT,J3,2026-09-04T17:05:00Z,-1.132644,-1.132644,-0.942749,0.010474,0.00654955,stop
mean_reversion_m5 v1,2026-09-04,ARBUSDT,J3,2026-09-04T17:20:00Z,-1.182176,-1.182176,-0.921530,0.007642,0.00637744,stop
mean_reversion_m5 v1,2026-09-04,ZECUSDT,J3,2026-09-04T17:55:00Z,1.256831,1.256831,1.430906,0.011578,0.01102389,target
mean_reversion_m5 v1,2026-09-04,PROMUSDT,J3,2026-09-04T19:35:00Z,-1.167730,-1.167730,-0.927718,0.008296,0.00635962,stop
mean_reversion_m5 v1,2026-09-04,ZECUSDT,J3,2026-09-04T20:55:00Z,-1.163262,-1.163262,-0.929632,0.008522,0.00626080,stop
mean_reversion_m5 v1,2026-09-04,NEARUSDT,J3,2026-09-04T22:00:00Z,0.115874,0.115874,0.230396,0.017489,0.00844433,target
mean_reversion_m5 v1,2026-09-05,NEARUSDT,J3,2026-09-05T02:10:00Z,-1.163148,-1.163148,-0.929681,0.008527,0.00883772,stop
mean_reversion_m5 v1,2026-09-05,NEARUSDT,J3,2026-09-05T02:35:00Z,0.716872,0.716872,0.899631,0.010991,0.00813503,target
mean_reversion_m5 v1,2026-09-05,DASHUSDT,J3,2026-09-05T03:15:00Z,0.474762,0.474762,0.543799,0.029182,0.01798583,target
mean_reversion_m5 v1,2026-09-05,NEARUSDT,J3,2026-09-05T05:10:00Z,-1.167391,-1.167391,-0.927863,0.008313,0.00681791,stop
mean_reversion_m5 v1,2026-09-05,DASHUSDT,J3,2026-09-05T07:00:00Z,-1.101709,-1.101709,-0.956001,0.013628,0.01567145,stop
mean_reversion_m5 v1,2026-09-05,DASHUSDT,J3,2026-09-05T07:30:00Z,-1.069515,-1.069515,-0.969793,0.019851,0.01642445,stop
mean_reversion_m5 v1,2026-09-05,ARBUSDT,J3,2026-09-05T08:30:00Z,-1.172493,-1.172493,-0.925678,0.008068,0.00754796,stop
mean_reversion_m5 v1,2026-09-05,PROMUSDT,J3,2026-09-05T13:15:00Z,1.599395,1.599395,1.819925,0.009139,0.01005933,target
mean_reversion_m5 v1,2026-09-05,DASHUSDT,J3,2026-09-05T15:35:00Z,1.082021,1.074828,1.259776,0.011325,0.01001018,target
mean_reversion_m5 v1,2026-09-05,DOGEUSDT,J3,2026-09-05T19:45:00Z,-1.277623,-1.277623,-0.880641,0.005024,0.00628815,stop
mean_reversion_m5 v1,2026-09-05,UNIUSDT,J3,2026-09-05T20:40:00Z,0.921873,0.921873,1.092871,0.011764,0.00962929,target
mean_reversion_m5 v1,2026-09-05,UNIUSDT,J3,2026-09-05T22:35:00Z,-1.204770,-1.204770,-0.911851,0.006803,0.00676811,stop
mean_reversion_m5 v1,2026-09-06,ARBUSDT,J3,2026-09-06T02:45:00Z,-1.057743,-1.057743,-0.974835,0.023829,0.02016709,stop
mean_reversion_m5 v1,2026-09-06,UNIUSDT,J3,2026-09-06T02:45:00Z,-1.138477,-1.138477,-0.940250,0.010036,0.00739946,stop
mean_reversion_m5 v1,2026-09-06,UNIUSDT,J3,2026-09-06T02:55:00Z,-1.154147,-1.154147,-0.933537,0.009022,0.00828956,stop
mean_reversion_m5 v1,2026-09-06,DASHUSDT,J3,2026-09-06T06:30:00Z,-1.065352,-1.065352,-0.971576,0.021096,0.01879941,stop
mean_reversion_m5 v1,2026-09-06,ZECUSDT,J3,2026-09-06T07:15:00Z,-1.135094,-1.135094,-0.941699,0.010285,0.00900280,stop
mean_reversion_m5 v1,2026-09-06,ZECUSDT,J3,2026-09-06T07:45:00Z,0.807817,0.801847,0.999273,0.010495,0.00817207,target
mean_reversion_m5 v1,2026-09-06,ARBUSDT,J3,2026-09-06T09:40:00Z,0.971577,0.971577,1.087038,0.017476,0.01439440,target
mean_reversion_m5 v1,2026-09-06,ZECUSDT,J3,2026-09-06T12:10:00Z,1.765209,1.765209,2.096467,0.006072,0.00727253,target
mean_reversion_m5 v1,2026-09-06,NEARUSDT,J3,2026-09-06T12:10:00Z,-1.169994,-1.169994,-0.926749,0.008186,0.00717364,stop
mean_reversion_m5 v1,2026-09-06,NEARUSDT,J3,2026-09-06T12:35:00Z,-1.222596,-1.222596,-0.904214,0.006260,0.00734076,stop
mean_reversion_m5 v1,2026-09-06,TAOUSDT,J3,2026-09-06T14:30:00Z,-1.237270,-1.237270,-0.897928,0.005875,0.00725512,stop
mean_reversion_m5 v1,2026-09-06,ZECUSDT,J3,2026-09-06T20:00:00Z,1.016828,1.016828,1.257119,0.008362,0.00731744,target
mean_reversion_m5 v1,2026-09-06,NEARUSDT,J3,2026-09-06T21:00:00Z,0.732777,0.732777,0.988940,0.007833,0.00600302,target
mean_reversion_m5 v1,2026-09-06,TAOUSDT,J3,2026-09-06T22:25:00Z,1.217460,1.217460,1.442092,0.008956,0.00851212,target
mean_reversion_m5 v1,2026-09-06,LINKUSDT,J3,2026-09-06T22:25:00Z,1.161268,1.161268,1.412042,0.008016,0.00749769,target
mean_reversion_m5 v1,2026-09-07,DASHUSDT,J3,2026-09-07T00:25:00Z,-1.172308,-1.172308,-0.925757,0.008077,0.00705942,stop
mean_reversion_m5 v1,2026-09-07,ARBUSDT,J3,2026-09-07T00:30:00Z,0.856938,0.856938,1.089638,0.008630,0.00698514,target
mean_reversion_m5 v1,2026-09-07,ARBUSDT,J3,2026-09-07T01:10:00Z,0.392851,0.392851,0.542862,0.013373,0.00805627,target
mean_reversion_m5 v1,2026-09-07,TAOUSDT,J3,2026-09-07T06:00:00Z,-1.202599,-1.202599,-0.912781,0.006875,0.00672043,stop
mean_reversion_m5 v1,2026-09-07,PROMUSDT,J3,2026-09-07T10:55:00Z,-1.141976,-1.141976,-0.938751,0.009790,0.01158680,stop
mean_reversion_m5 v1,2026-09-07,SUIUSDT,J3,2026-09-07T14:25:00Z,-1.176750,-1.176750,-0.923854,0.007875,0.00667805,stop
mean_reversion_m5 v1,2026-09-07,ARBUSDT,J3,2026-09-07T22:35:00Z,-1.236310,-1.236310,-0.898339,0.005898,0.00624299,stop
mean_reversion_m5 v1,2026-09-07,ARBUSDT,J3,2026-09-07T23:00:00Z,0.590492,0.585588,0.816412,0.008879,0.00622827,target
mean_reversion_m5 v1,2026-09-08,PROMUSDT,J3,2026-09-08T15:55:00Z,3.346945,3.338709,3.678309,0.006100,0.01111828,target
mean_reversion_m5 v1,2026-09-08,NEARUSDT,J3,2026-09-08T17:30:00Z,-1.199566,-1.199566,-0.914080,0.006979,0.00680339,stop
mean_reversion_m5 v1,2026-09-08,TAOUSDT,J3,2026-09-08T17:30:00Z,-1.151838,-1.151838,-0.934526,0.009158,0.00739871,stop
mean_reversion_m5 v1,2026-09-08,ZECUSDT,J3,2026-09-08T17:35:00Z,-1.145231,-1.145231,-0.937357,0.009572,0.00674353,stop
mean_reversion_m5 v1,2026-09-08,TAOUSDT,J3,2026-09-08T17:50:00Z,-1.178887,-1.178887,-0.922939,0.007781,0.00673058,stop
mean_reversion_m5 v1,2026-09-09,PROMUSDT,J3,2026-09-09T00:35:00Z,-1.229495,-1.229495,-0.901259,0.006073,0.00614778,stop
mean_reversion_m5 v1,2026-09-09,PROMUSDT,J3,2026-09-09T03:55:00Z,-1.193549,-1.193549,-0.916658,0.007195,0.00811049,stop
mean_reversion_m5 v1,2026-09-09,ZECUSDT,J3,2026-09-09T05:55:00Z,0.877398,0.877398,1.053459,0.011421,0.00916224,target
mean_reversion_m5 v1,2026-09-09,DASHUSDT,J3,2026-09-09T09:40:00Z,-1.355680,-1.355680,-0.847203,0.003924,0.00746107,stop
mean_reversion_m5 v1,2026-09-09,PROMUSDT,J3,2026-09-09T09:55:00Z,-1.173352,-1.173352,-0.925310,0.008028,0.00760143,stop
mean_reversion_m5 v1,2026-09-09,DASHUSDT,J3,2026-09-09T11:10:00Z,0.865976,0.865976,1.077958,0.009477,0.00765160,target
mean_reversion_m5 v1,2026-09-09,NEARUSDT,J3,2026-09-09T13:35:00Z,-1.251699,-1.251699,-0.891747,0.005539,0.00762570,stop
mean_reversion_m5 v1,2026-09-09,NEARUSDT,J3,2026-09-09T14:05:00Z,1.189328,1.189328,1.404020,0.009371,0.00877698,target
mean_reversion_m5 v1,2026-09-09,TAOUSDT,J3,2026-09-09T14:15:00Z,-1.204434,-1.204434,-0.911994,0.006814,0.00723694,stop
mean_reversion_m5 v1,2026-09-09,ZECUSDT,J3,2026-09-09T15:15:00Z,-1.124566,-1.124566,-0.946209,0.011148,0.00924332,stop
mean_reversion_m5 v1,2026-09-09,SAHARAUSDT,J3,2026-09-09T17:15:00Z,1.515094,1.515094,1.764545,0.008070,0.00867863,target
mean_reversion_m5 v1,2026-09-09,ZECUSDT,J3,2026-09-09T17:55:00Z,-1.173279,-1.173279,-0.925341,0.008032,0.00608347,stop
