versao,coorte,dimensao,celula,n,dias,exp_liq,exp_resto,delta,ic_lo,ic_hi,p,holm,julgavel,pf,acerto_pct,pedagio_medio,exp_bruta,soma_r,n_resto,dias_resto
volume_anomaly (familia),replay,dia_semana,sab (BRT),16,4,-0.289085,-0.610541,0.321456,nan,nan,nan,0,0,0.493665,43.75,0.369974,0.080747,-4.6254,323,24
volume_anomaly (familia),replay,regime,BTC_BEAR,11,4,-0.646754,-0.593646,-0.053108,nan,nan,nan,0,0,0.177446,18.18,0.417537,-0.229697,-7.1143,328,27
volume_anomaly (familia),replay,regime,LOW_VOLATILITY,4,1,1.182097,-0.616593,1.798690,nan,nan,nan,0,0,inf,100.00,0.474158,1.658133,4.7284,335,28
volume_anomaly (familia),replay,trend_x_vol,down/low,5,1,-0.305433,-0.599710,0.294277,nan,nan,nan,0,0,0.501236,40.00,0.493206,0.187665,-1.5272,334,28
volume_anomaly (familia),replay,trend_x_vol,down/normal,6,4,-0.931189,-0.589319,-0.341870,nan,nan,nan,0,0,0.000000,0.00,0.354479,-0.577499,-5.5871,333,27
volume_anomaly (familia),replay,trend_x_vol,flat/high,13,3,-0.950147,-0.581222,-0.368925,nan,nan,nan,0,0,0.085627,15.38,0.506063,-0.444832,-12.3519,326,28
volume_anomaly (familia),replay,trend_x_vol,flat/low,4,1,1.182097,-0.616593,1.798690,nan,nan,nan,0,0,inf,100.00,0.474158,1.658133,4.7284,335,28
volume_anomaly (familia),replay,trend_x_vol,unknown/low,22,1,-0.884932,-0.575274,-0.309658,nan,nan,nan,0,0,0.069284,31.82,0.864592,-0.021390,-19.4685,317,27
volume_anomaly (familia),replay,trend_x_vol,unknown/normal,6,1,-0.834881,-0.591054,-0.243827,nan,nan,nan,0,0,0.114440,33.33,0.950648,0.115312,-5.0093,333,28
volume_anomaly (familia),replay,trend_x_vol,up/low,4,1,-0.533467,-0.596108,0.062641,nan,nan,nan,0,0,0.015116,50.00,0.343946,-0.189917,-2.1339,335,27
volume_anomaly (familia),replay,pedagio,"pedagio < 0,10 R",7,2,0.417962,-0.616735,1.034697,nan,nan,nan,0,0,4.214552,57.14,0.071401,0.489810,2.9257,332,28
volume_anomaly (familia),replay,pedagio,"pedagio 0,10-0,20 R",25,7,-0.338027,-0.615858,0.277831,nan,nan,nan,0,0,0.326434,32.00,0.143937,-0.194017,-8.4507,314,28
momentum v2,replay,mercado,DOGEUSDT,68,20,-0.068861,-0.283600,0.214740,0.017075,0.427003,0.032797,0,1,0.840199,47.06,0.258165,0.189424,-4.6825,180,23
momentum v2,replay,mercado,ETHUSDT,48,17,-0.238841,-0.221331,-0.017510,-0.258856,0.266883,0.882112,0,1,0.552895,39.58,0.285926,0.047900,-11.4644,200,24
momentum v2,replay,mercado,SOLUSDT,75,23,-0.267283,-0.206268,-0.061015,-0.249593,0.145501,0.578742,0,1,0.502811,36.00,0.265374,-0.001682,-20.0462,173,20
momentum v2,replay,mercado,XRPUSDT,57,17,-0.342763,-0.189493,-0.153270,-0.329867,0.011559,0.064794,0,1,0.413019,33.33,0.233256,-0.109666,-19.5375,191,24
momentum v2,replay,dia_semana,seg (BRT),41,3,-0.563181,-0.157682,-0.405499,nan,nan,nan,0,0,0.226831,17.07,0.242438,-0.320592,-23.0904,207,21
momentum v2,replay,dia_semana,qua (BRT),36,3,-0.117691,-0.242895,0.125204,nan,nan,nan,0,0,0.731024,47.22,0.259500,0.142151,-4.2369,212,21
momentum v2,replay,dia_semana,qui (BRT),58,4,0.111531,-0.327365,0.438896,nan,nan,nan,0,0,1.295433,48.28,0.252114,0.363856,6.4688,190,20
momentum v2,replay,dia_semana,dom (BRT),42,4,-0.451520,-0.178480,-0.273040,nan,nan,nan,0,0,0.267554,33.33,0.277620,-0.174240,-18.9638,206,20
momentum v2,replay,regime,BTC_BEAR,30,4,-0.266374,-0.218988,-0.047386,nan,nan,nan,0,0,0.484606,30.00,0.302801,0.036499,-7.9912,218,23
momentum v2,replay,regime,BTC_BULL,61,8,-0.267132,-0.210886,-0.056246,-0.355276,0.212927,0.676000,0,1,0.477423,44.26,0.278888,0.012083,-16.2950,187,19
momentum v2,replay,regime,HIGH_VOLATILITY,77,8,-0.012073,-0.320473,0.308400,-0.092396,0.639458,0.123988,0,1,0.971344,44.16,0.200622,0.188793,-0.9297,171,20
momentum v2,replay,regime+trend_x_vol,SIDEWAYS = flat/normal,52,8,-0.425446,-0.171467,-0.253979,-0.689857,0.107140,0.180382,0,1,0.386678,30.77,0.279405,-0.146152,-22.1232,196,21
momentum v2,replay,trend_x_vol,up/high,61,7,0.180552,-0.356921,0.537473,0.262305,0.727972,0.006002,0,1,1.539311,55.74,0.194264,0.375160,11.0136,187,21
momentum v2,replay,trend_x_vol,up/normal,41,7,-0.060578,-0.257232,0.196654,-0.196350,0.544208,0.292629,0,1,0.837879,51.22,0.243205,0.183383,-2.4837,207,20
momentum v2,replay,pedagio,"pedagio 0,10-0,20 R",62,13,-0.053411,-0.281823,0.228412,-0.064556,0.552991,0.152585,0,1,0.860235,46.77,0.156421,0.103176,-3.3115,186,23
momentum v2,replay,pedagio,"pedagio > 0,20 R",179,23,-0.278451,-0.085333,-0.193118,-0.456162,0.059679,0.147385,0,1,0.507601,36.87,0.302639,0.024452,-49.8427,69,13
momentum v2,replay,hora,00h BRT (03h UTC),15,6,-0.515890,-0.205975,-0.309914,nan,nan,nan,0,0,0.198148,33.33,0.285661,-0.230631,-7.7383,233,23
momentum v2,replay,hora,01h BRT (04h UTC),3,2,-0.624841,-0.219821,-0.405020,nan,nan,nan,0,0,0.208519,33.33,0.216068,-0.409312,-1.8745,245,24
momentum v2,replay,hora,10h BRT (13h UTC),27,9,-0.567030,-0.182900,-0.384131,nan,nan,nan,0,0,0.265844,25.93,0.300064,-0.267413,-15.3098,221,24
momentum v2,replay,hora,11h BRT (14h UTC),24,13,-0.439131,-0.201748,-0.237383,nan,nan,nan,0,0,0.254159,25.00,0.258522,-0.180513,-10.5391,224,24
momentum v2,replay,hora,12h BRT (15h UTC),11,6,-0.142716,-0.228526,0.085810,nan,nan,nan,0,0,0.671011,45.45,0.218296,0.077801,-1.5699,237,23
momentum v2,replay,hora,13h BRT (16h UTC),12,5,-0.003889,-0.235949,0.232060,nan,nan,nan,0,0,0.990038,50.00,0.192359,0.188543,-0.0467,236,24
momentum v2,replay,hora,14h BRT (17h UTC),10,5,-0.301064,-0.221513,-0.079552,nan,nan,nan,0,0,0.520353,50.00,0.371342,0.070125,-3.0106,238,24
momentum v2,replay,hora,15h BRT (18h UTC),7,5,-0.524777,-0.216005,-0.308772,nan,nan,nan,0,0,0.154925,14.29,0.230167,-0.295043,-3.6734,241,24
momentum v2,replay,hora,16h BRT (19h UTC),2,2,-0.878386,-0.219406,-0.658980,nan,nan,nan,0,0,0.000000,0.00,0.354863,-0.524259,-1.7568,246,24
momentum v2,replay,hora,17h BRT (20h UTC),14,8,0.104681,-0.244428,0.349110,nan,nan,nan,0,0,1.564494,57.14,0.266166,0.372284,1.4655,234,24
momentum v2,replay,hora,18h BRT (21h UTC),13,5,0.339695,-0.255943,0.595638,nan,nan,nan,0,0,2.502409,76.92,0.221881,0.562004,4.4160,235,24
momentum v2,replay,hora,19h BRT (22h UTC),5,4,-0.010395,-0.229130,0.218735,nan,nan,nan,0,0,0.966857,40.00,0.160355,0.151595,-0.0520,243,24
momentum v2,replay,hora,02h BRT (05h UTC),4,2,-0.021068,-0.228059,0.206991,nan,nan,nan,0,0,0.907975,25.00,0.203710,0.184329,-0.0843,244,23
momentum v2,replay,hora,20h BRT (23h UTC),8,4,-0.391699,-0.219154,-0.172545,nan,nan,nan,0,0,0.262232,25.00,0.235865,-0.153862,-3.1336,240,24
momentum v2,replay,hora,21h BRT (00h UTC),6,4,0.127333,-0.233449,0.360782,nan,nan,nan,0,0,1.236439,50.00,0.216362,0.343909,0.7640,242,24
momentum v2,replay,hora,22h BRT (01h UTC),9,6,-0.269031,-0.223052,-0.045979,nan,nan,nan,0,0,0.520704,33.33,0.255720,-0.013478,-2.4213,239,24
momentum v2,replay,hora,23h BRT (02h UTC),19,7,-0.536641,-0.198840,-0.337801,nan,nan,nan,0,0,0.247703,21.05,0.270931,-0.266139,-10.1962,229,24
momentum v2,replay,hora,03h BRT (06h UTC),5,4,0.162470,-0.232687,0.395158,nan,nan,nan,0,0,1.567914,60.00,0.240079,0.402808,0.8124,243,24
momentum v2,replay,hora,04h BRT (07h UTC),7,2,-0.805402,-0.207854,-0.597548,nan,nan,nan,0,0,0.000000,0.00,0.280122,-0.525974,-5.6378,241,24
momentum v2,replay,hora,05h BRT (08h UTC),13,5,0.959396,-0.290225,1.249620,nan,nan,nan,0,0,12.769536,84.62,0.283631,1.244100,12.4721,235,24
momentum v2,replay,hora,06h BRT (09h UTC),10,5,-0.121001,-0.229078,0.108077,nan,nan,nan,0,0,0.752374,50.00,0.287362,0.166355,-1.2100,238,24
momentum v2,replay,hora,07h BRT (10h UTC),5,5,-0.630650,-0.216368,-0.414282,nan,nan,nan,0,0,0.185168,20.00,0.205374,-0.425824,-3.1532,243,24
momentum v2,replay,hora,08h BRT (11h UTC),12,6,-0.519306,-0.209741,-0.309565,nan,nan,nan,0,0,0.187099,25.00,0.237231,-0.282499,-6.2317,236,24
momentum v2,replay,hora,09h BRT (12h UTC),7,3,0.282654,-0.239457,0.522111,nan,nan,nan,0,0,2.876672,71.43,0.291102,0.574155,1.9786,241,24
momentum v2,replay,dia_semana,ter (BRT),17,4,-0.330455,-0.216939,-0.113516,nan,nan,nan,0,0,0.340855,35.29,0.301584,-0.026617,-5.6177,231,20
momentum v2,replay,dia_semana,sex (BRT),27,3,-0.028979,-0.248634,0.219656,nan,nan,nan,0,0,0.926698,48.15,0.200656,0.171922,-0.7824,221,21
momentum v2,replay,dia_semana,sab (BRT),27,3,-0.352153,-0.209152,-0.143002,nan,nan,nan,0,0,0.403769,44.44,0.309967,-0.042415,-9.5081,221,21
momentum v2,replay,regime,LOW_VOLATILITY,16,3,-0.454244,-0.208891,-0.245353,nan,nan,nan,0,0,0.216309,31.25,0.296175,-0.158404,-7.2679,232,24
momentum v2,replay,regime,UNKNOWN,12,3,-0.093638,-0.231385,0.137748,nan,nan,nan,0,0,0.724189,50.00,0.305531,0.214010,-1.1237,236,21
momentum v2,replay,trend_x_vol,down/low,2,1,-0.034330,-0.226268,0.191938,nan,nan,nan,0,0,0.896885,50.00,0.438566,0.404378,-0.0687,246,24
momentum v2,replay,trend_x_vol,down/normal,28,3,-0.282949,-0.217309,-0.065639,nan,nan,nan,0,0,0.466106,28.57,0.293104,0.010222,-7.9226,220,23
momentum v2,replay,trend_x_vol,flat/high,16,3,-0.746456,-0.188738,-0.557718,nan,nan,nan,0,0,0.006343,0.00,0.224860,-0.521729,-11.9433,232,24
momentum v2,replay,trend_x_vol,flat/low,16,3,-0.454244,-0.208891,-0.245353,nan,nan,nan,0,0,0.216309,31.25,0.296175,-0.158404,-7.2679,232,24
momentum v2,replay,trend_x_vol,unknown/low,2,1,-0.103557,-0.225705,0.122148,nan,nan,nan,0,0,0.753950,0.00,0.444242,0.340759,-0.2071,246,23
momentum v2,replay,trend_x_vol,unknown/unknown,10,2,-0.091654,-0.230311,0.138657,nan,nan,nan,0,0,0.716438,60.00,0.277789,0.188660,-0.9165,238,22
momentum v2,replay,trend_x_vol,up/low,20,2,-0.690567,-0.183856,-0.506711,nan,nan,nan,0,0,0.129285,30.00,0.352037,-0.339080,-13.8113,228,24
momentum v2,replay,pedagio,"pedagio < 0,10 R",7,3,-0.368065,-0.220557,-0.147508,nan,nan,nan,0,0,0.290217,28.57,0.086839,-0.281559,-2.5765,241,24
momentum v6,replay,mercado,DOGEUSDT,51,20,0.173883,-0.131082,0.304965,0.003816,0.598724,0.047795,0,1,1.366148,35.29,0.254575,0.429661,8.8680,144,23
momentum v6,replay,mercado,ETHUSDT,41,17,-0.344512,0.026736,-0.371247,-0.676515,0.007044,0.054595,0,1,0.459322,14.63,0.288544,-0.054790,-14.1250,154,24
momentum v6,replay,mercado,SOLUSDT,55,23,-0.076153,-0.041566,-0.034586,-0.323470,0.242876,0.833517,0,1,0.865368,27.27,0.263441,0.188012,-4.1884,140,20
momentum v6,replay,mercado,XRPUSDT,48,17,-0.011716,-0.064254,0.052539,-0.160818,0.268821,0.625937,0,1,0.977958,29.17,0.219627,0.208425,-0.5623,147,24
momentum v6,replay,dia_semana,seg (BRT),34,3,-0.530795,0.049934,-0.580729,nan,nan,nan,0,0,0.252516,5.88,0.230916,-0.299573,-18.0470,161,21
momentum v6,replay,dia_semana,qua (BRT),32,3,0.133408,-0.087588,0.220995,nan,nan,nan,0,0,1.282394,37.50,0.265715,0.400084,4.2691,163,21
momentum v6,replay,dia_semana,qui (BRT),49,4,0.413066,-0.207178,0.620244,nan,nan,nan,0,0,2.023870,38.78,0.246983,0.661243,20.2403,146,20
momentum v6,replay,regime,BTC_BULL,42,8,-0.125712,-0.030901,-0.094812,-0.554862,0.340808,0.656200,0,1,0.780099,30.95,0.267839,0.143836,-5.2799,153,19
momentum v6,replay,regime,HIGH_VOLATILITY,68,8,0.172141,-0.170971,0.343113,-0.293277,0.925720,0.255774,0,1,1.368291,33.82,0.200806,0.373656,11.7056,127,20
momentum v6,replay,regime+trend_x_vol,SIDEWAYS = flat/normal,38,8,-0.270111,0.001634,-0.271745,-0.920647,0.269420,0.320568,0,1,0.617566,18.42,0.277877,0.008243,-10.2642,157,21
momentum v6,replay,trend_x_vol,up/high,52,7,0.454787,-0.235361,0.690148,0.042189,1.036712,0.043213,0,1,2.196561,44.23,0.193405,0.649159,23.6489,143,21
momentum v6,replay,trend_x_vol,up/normal,35,7,0.027360,-0.068533,0.095893,-0.381744,0.606863,0.678068,0,1,1.057100,34.29,0.241297,0.270854,0.9576,160,20
momentum v6,replay,pedagio,"pedagio 0,10-0,20 R",54,13,0.253392,-0.168020,0.421412,-0.065936,0.999843,0.107589,0,1,1.597848,40.74,0.157800,0.412074,13.6832,141,23
momentum v6,replay,pedagio,"pedagio > 0,20 R",134,23,-0.169378,0.208015,-0.377392,-0.776449,-0.014763,0.037796,0,1,0.717879,21.64,0.303850,0.135422,-22.6966,61,13
momentum v6,replay,hora,00h BRT (03h UTC),11,6,-0.529840,-0.022714,-0.507126,nan,nan,nan,0,0,0.244730,9.09,0.297234,-0.233017,-5.8282,184,23
momentum v6,replay,hora,01h BRT (04h UTC),2,2,-1.184188,-0.039582,-1.144605,nan,nan,nan,0,0,0.000000,0.00,0.264598,-0.920669,-2.3684,193,24
momentum v6,replay,hora,10h BRT (13h UTC),17,8,-0.455256,-0.012744,-0.442512,nan,nan,nan,0,0,0.441722,17.65,0.294705,-0.160888,-7.7394,178,24
momentum v6,replay,hora,11h BRT (14h UTC),18,12,-0.313905,-0.024618,-0.289286,nan,nan,nan,0,0,0.493105,16.67,0.256124,-0.057244,-5.6503,177,24
momentum v6,replay,hora,12h BRT (15h UTC),11,6,0.097604,-0.060225,0.157829,nan,nan,nan,0,0,1.211128,36.36,0.218296,0.319320,1.0736,184,23
momentum v6,replay,hora,13h BRT (16h UTC),11,5,-0.121231,-0.047142,-0.074089,nan,nan,nan,0,0,0.811538,27.27,0.191882,0.070606,-1.3335,184,24
momentum v6,replay,hora,14h BRT (17h UTC),6,5,-0.200636,-0.046581,-0.154055,nan,nan,nan,0,0,0.682621,16.67,0.318480,0.117771,-1.2038,189,24
momentum v6,replay,hora,15h BRT (18h UTC),5,5,-0.570797,-0.037651,-0.533146,nan,nan,nan,0,0,0.000000,0.00,0.237462,-0.333812,-2.8540,190,24
momentum v6,replay,hora,16h BRT (19h UTC),2,2,-0.878386,-0.042751,-0.835635,nan,nan,nan,0,0,0.000000,0.00,0.354863,-0.524259,-1.7568,193,24
momentum v6,replay,hora,17h BRT (20h UTC),13,8,0.461881,-0.087979,0.549860,nan,nan,nan,0,0,3.312784,46.15,0.261786,0.726542,6.0045,182,24
momentum v6,replay,hora,18h BRT (21h UTC),10,5,0.489499,-0.080555,0.570055,nan,nan,nan,0,0,2.241836,50.00,0.230677,0.722244,4.8950,185,24
momentum v6,replay,hora,19h BRT (22h UTC),4,3,0.115638,-0.054818,0.170456,nan,nan,nan,0,0,1.306748,25.00,0.134273,0.252139,0.4626,191,24
momentum v6,replay,hora,02h BRT (05h UTC),4,2,-0.077007,-0.050784,-0.026223,nan,nan,nan,0,0,0.663636,0.00,0.203710,0.128334,-0.3080,191,23
momentum v6,replay,hora,20h BRT (23h UTC),4,4,-0.096392,-0.050378,-0.046015,nan,nan,nan,0,0,0.786061,25.00,0.256363,0.160016,-0.3856,191,24
momentum v6,replay,hora,21h BRT (00h UTC),6,4,0.259020,-0.061174,0.320193,nan,nan,nan,0,0,1.480960,33.33,0.216362,0.475727,1.5541,189,24
momentum v6,replay,hora,22h BRT (01h UTC),9,6,-0.368903,-0.035955,-0.332948,nan,nan,nan,0,0,0.400913,11.11,0.255720,-0.113450,-3.3201,186,24
momentum v6,replay,hora,23h BRT (02h UTC),11,7,-0.093730,-0.048786,-0.044943,nan,nan,nan,0,0,0.855215,27.27,0.277587,0.183874,-1.0310,184,24
momentum v6,replay,hora,03h BRT (06h UTC),5,5,0.578014,-0.067883,0.645897,nan,nan,nan,0,0,3.020444,60.00,0.263646,0.850181,2.8901,190,24
momentum v6,replay,hora,04h BRT (07h UTC),7,2,-0.805402,-0.023244,-0.782158,nan,nan,nan,0,0,0.000000,0.00,0.280122,-0.525974,-5.6378,188,24
momentum v6,replay,hora,05h BRT (08h UTC),12,5,1.538302,-0.155559,1.693861,nan,nan,nan,0,0,12.724115,75.00,0.274953,1.814904,18.4596,183,24
momentum v6,replay,hora,06h BRT (09h UTC),4,2,-0.675805,-0.038243,-0.637562,nan,nan,nan,0,0,0.000000,0.00,0.294600,-0.381763,-2.7032,191,24
momentum v6,replay,hora,07h BRT (10h UTC),4,4,-0.397840,-0.044065,-0.353775,nan,nan,nan,0,0,0.505694,25.00,0.193003,-0.205158,-1.5914,191,24
momentum v6,replay,hora,08h BRT (11h UTC),13,6,-0.549424,-0.015743,-0.533681,nan,nan,nan,0,0,0.252614,15.38,0.234427,-0.315452,-7.1425,182,24
momentum v6,replay,hora,09h BRT (12h UTC),6,4,0.917809,-0.082088,0.999897,nan,nan,nan,0,0,11.446467,66.67,0.298189,1.219739,5.5069,189,24
momentum v6,replay,dia_semana,ter (BRT),15,4,-0.402573,-0.022051,-0.380522,nan,nan,nan,0,0,0.282076,13.33,0.304227,-0.095506,-6.0386,180,20
momentum v6,replay,dia_semana,sex (BRT),23,3,0.237631,-0.089961,0.327592,nan,nan,nan,0,0,1.569941,34.78,0.204717,0.443047,5.4655,172,21
momentum v6,replay,dia_semana,sab (BRT),15,3,-0.423588,-0.020299,-0.403288,nan,nan,nan,0,0,0.426998,26.67,0.289666,-0.132440,-6.3538,180,21
momentum v6,replay,dia_semana,dom (BRT),27,4,-0.353447,-0.002766,-0.350682,nan,nan,nan,0,0,0.493688,22.22,0.287848,-0.065838,-9.5431,168,20
momentum v6,replay,regime,BTC_BEAR,26,4,-0.023432,-0.055612,0.032181,nan,nan,nan,0,0,0.951432,23.08,0.301288,0.278203,-0.6092,169,23
momentum v6,replay,regime,LOW_VOLATILITY,11,3,-0.516281,-0.023525,-0.492756,nan,nan,nan,0,0,0.325733,18.18,0.313203,-0.203470,-5.6791,184,24
momentum v6,replay,regime,UNKNOWN,10,3,0.011914,-0.054740,0.066653,nan,nan,nan,0,0,1.035377,20.00,0.310285,0.325335,0.1191,185,21
momentum v6,replay,trend_x_vol,down/low,2,1,0.428023,-0.056289,0.484311,nan,nan,nan,0,0,2.285627,50.00,0.438566,0.867193,0.8560,193,24
momentum v6,replay,trend_x_vol,down/normal,24,3,-0.061053,-0.049956,-0.011097,nan,nan,nan,0,0,0.876637,20.83,0.289848,0.229121,-1.4653,171,23
momentum v6,replay,trend_x_vol,flat/high,16,3,-0.746456,0.010813,-0.757269,nan,nan,nan,0,0,0.006343,0.00,0.224860,-0.521729,-11.9433,179,24
momentum v6,replay,trend_x_vol,flat/low,11,3,-0.516281,-0.023525,-0.492756,nan,nan,nan,0,0,0.325733,18.18,0.313203,-0.203470,-5.6791,184,24
momentum v6,replay,trend_x_vol,unknown/low,2,1,-0.103557,-0.050780,-0.052777,nan,nan,nan,0,0,0.753950,0.00,0.444242,0.340759,-0.2071,193,23
momentum v6,replay,trend_x_vol,unknown/unknown,8,2,0.040781,-0.055262,0.096043,nan,nan,nan,0,0,1.129162,25.00,0.276796,0.321479,0.3263,187,22
momentum v6,replay,trend_x_vol,up/low,7,2,-0.891076,-0.020054,-0.871022,nan,nan,nan,0,0,0.138443,14.29,0.400551,-0.491256,-6.2375,188,24
momentum v6,replay,pedagio,"pedagio < 0,10 R",7,3,-0.142040,-0.047944,-0.094096,nan,nan,nan,0,0,0.726088,28.57,0.086839,-0.055308,-0.9943,188,24
momentum v7,replay,mercado,DOGEUSDT,46,20,0.052677,-0.093522,0.146199,-0.055717,0.349559,0.156984,0,1,1.156782,13.04,0.170931,0.224969,2.4231,137,23
momentum v7,replay,mercado,ETHUSDT,41,17,-0.216246,-0.010728,-0.205518,-0.486264,0.136238,0.211979,0,1,0.532922,12.20,0.192944,-0.022467,-8.8661,142,24
momentum v7,replay,mercado,SOLUSDT,54,23,-0.070801,-0.050900,-0.019901,-0.217959,0.173995,0.869913,0,1,0.827138,12.96,0.176267,0.106316,-3.8233,129,20
momentum v7,replay,mercado,XRPUSDT,42,16,-0.002933,-0.072810,0.069877,-0.242640,0.427802,0.703930,0,1,0.992803,21.43,0.153083,0.150751,-0.1232,141,24
momentum v7,replay,dia_semana,seg (BRT),33,3,-0.453821,0.030578,-0.484399,nan,nan,nan,0,0,0.108839,0.00,0.149781,-0.303919,-14.9761,150,21
momentum v7,replay,dia_semana,qua (BRT),32,3,0.193585,-0.109829,0.303414,nan,nan,nan,0,0,1.572837,28.12,0.179886,0.374716,6.1947,151,21
momentum v7,replay,dia_semana,qui (BRT),43,4,0.327818,-0.174897,0.502715,nan,nan,nan,0,0,2.365502,23.26,0.164347,0.493324,14.0962,140,20
momentum v7,replay,regime,BTC_BULL,42,8,-0.114583,-0.039553,-0.075031,-0.493091,0.337651,0.680800,0,1,0.744426,16.67,0.180242,0.067193,-4.8125,141,19
momentum v7,replay,regime,HIGH_VOLATILITY,59,8,0.187859,-0.173170,0.361029,-0.244017,0.931621,0.199380,0,1,1.576150,23.73,0.136310,0.325116,11.0837,124,20
momentum v7,replay,regime+trend_x_vol,SIDEWAYS = flat/normal,36,8,-0.326872,0.009374,-0.336245,-0.785284,0.026137,0.067593,0,1,0.315423,2.78,0.182161,-0.144515,-11.7674,147,21
momentum v7,replay,trend_x_vol,up/high,44,7,0.445294,-0.215700,0.660994,-0.072535,0.979183,0.065620,0,1,2.826291,31.82,0.133730,0.580344,19.5929,139,21
momentum v7,replay,trend_x_vol,up/normal,35,7,-0.005721,-0.068846,0.063125,-0.369908,0.580723,0.789679,0,1,0.984534,17.14,0.166257,0.162489,-0.2002,148,20
momentum v7,replay,pedagio,"pedagio 0,10-0,20 R",109,16,-0.046407,-0.072041,0.025634,-0.245819,0.322782,0.788521,0,1,0.877751,12.84,0.155752,0.110173,-5.0584,74,23
momentum v7,replay,pedagio,"pedagio > 0,20 R",53,18,-0.158103,-0.015461,-0.142641,-0.531188,0.218630,0.442156,0,1,0.658185,13.21,0.245727,0.088869,-8.3794,130,18
momentum v7,replay,hora,00h BRT (03h UTC),10,6,-0.576645,-0.026722,-0.549923,nan,nan,nan,0,0,0.056035,0.00,0.214240,-0.362896,-5.7664,173,23
momentum v7,replay,hora,01h BRT (04h UTC),1,1,-0.917263,-0.052045,-0.865218,nan,nan,nan,0,0,0.000000,0.00,0.282414,-0.635654,-0.9173,182,24
momentum v7,replay,hora,10h BRT (13h UTC),16,8,-0.441753,-0.019888,-0.421864,nan,nan,nan,0,0,0.314217,6.25,0.189519,-0.252545,-7.0680,167,24
momentum v7,replay,hora,11h BRT (14h UTC),17,11,-0.243136,-0.037687,-0.205448,nan,nan,nan,0,0,0.419719,5.88,0.175058,-0.067728,-4.1333,166,24
momentum v7,replay,hora,12h BRT (15h UTC),11,6,0.557984,-0.096089,0.654072,nan,nan,nan,0,0,3.248030,45.45,0.149330,0.711105,6.1378,172,23
momentum v7,replay,hora,13h BRT (16h UTC),9,5,-0.529472,-0.032323,-0.497149,nan,nan,nan,0,0,0.000000,0.00,0.140238,-0.389708,-4.7652,174,24
momentum v7,replay,hora,14h BRT (17h UTC),5,4,-0.228124,-0.051960,-0.176164,nan,nan,nan,0,0,0.505272,0.00,0.219465,-0.008799,-1.1406,178,24
momentum v7,replay,hora,15h BRT (18h UTC),4,4,-0.461683,-0.047725,-0.413958,nan,nan,nan,0,0,0.000000,0.00,0.167943,-0.294135,-1.8467,179,24
momentum v7,replay,hora,16h BRT (19h UTC),2,2,-0.584002,-0.050947,-0.533055,nan,nan,nan,0,0,0.000000,0.00,0.233976,-0.350517,-1.1680,181,24
momentum v7,replay,hora,17h BRT (20h UTC),13,8,0.471439,-0.097165,0.568605,nan,nan,nan,0,0,3.787885,30.77,0.174746,0.649526,6.1287,170,24
momentum v7,replay,hora,18h BRT (21h UTC),9,4,0.507127,-0.085940,0.593067,nan,nan,nan,0,0,2.760191,33.33,0.155090,0.665682,4.5641,174,24
momentum v7,replay,hora,19h BRT (22h UTC),4,3,0.231886,-0.063223,0.295109,nan,nan,nan,0,0,1.884880,25.00,0.092831,0.327438,0.9275,179,24
momentum v7,replay,hora,02h BRT (05h UTC),4,2,-0.045913,-0.057015,0.011102,nan,nan,nan,0,0,0.696124,0.00,0.138796,0.093994,-0.1837,179,23
momentum v7,replay,hora,20h BRT (23h UTC),3,3,-0.227060,-0.053935,-0.173125,nan,nan,nan,0,0,0.206531,0.00,0.177704,-0.047520,-0.6812,180,24
momentum v7,replay,hora,21h BRT (00h UTC),6,4,-0.222304,-0.051162,-0.171142,nan,nan,nan,0,0,0.513031,0.00,0.138725,-0.083746,-1.3338,177,24
momentum v7,replay,hora,22h BRT (01h UTC),8,5,-0.343995,-0.043643,-0.300352,nan,nan,nan,0,0,0.262558,0.00,0.184848,-0.159417,-2.7520,175,24
momentum v7,replay,hora,23h BRT (02h UTC),12,7,0.142147,-0.070732,0.212879,nan,nan,nan,0,0,1.337306,25.00,0.173627,0.315987,1.7058,171,24
momentum v7,replay,hora,03h BRT (06h UTC),5,5,0.313261,-0.067167,0.380428,nan,nan,nan,0,0,2.669629,20.00,0.180048,0.499173,1.5663,178,24
momentum v7,replay,hora,04h BRT (07h UTC),7,2,-0.526699,-0.038083,-0.488617,nan,nan,nan,0,0,0.000000,0.00,0.180441,-0.346713,-3.6869,176,24
momentum v7,replay,hora,05h BRT (08h UTC),12,5,0.452283,-0.092496,0.544779,nan,nan,nan,0,0,3.070920,25.00,0.171823,0.624628,5.4274,171,24
momentum v7,replay,hora,06h BRT (09h UTC),4,2,-0.470994,-0.047516,-0.423478,nan,nan,nan,0,0,0.000000,0.00,0.202264,-0.269122,-1.8840,179,24
momentum v7,replay,hora,07h BRT (10h UTC),3,3,-0.062949,-0.056670,-0.006279,nan,nan,nan,0,0,0.857960,0.00,0.154148,0.091198,-0.1888,180,24
momentum v7,replay,hora,08h BRT (11h UTC),12,6,-0.242856,-0.043714,-0.199142,nan,nan,nan,0,0,0.494722,16.67,0.158285,-0.084751,-2.9143,171,24
momentum v7,replay,hora,09h BRT (12h UTC),6,4,0.597194,-0.078941,0.676136,nan,nan,nan,0,0,3.663321,50.00,0.204767,0.804468,3.5832,177,24
