versao,coorte,dia_utc,hora_utc,hora_brt,mercado,motivo,r_net,atr_pct,risco_pct,r_bruto,custo_r
momentum v10,replay:6eff77c0,2026-09-03,13,10,DOGEUSDT,target,2.2117454552,0.008598069365383507008636050322,0.02369301167830300740,2.29840576804916796653,0.086660312866652837257607744
momentum v10,replay:6eff77c0,2026-09-03,16,13,DOGEUSDT,expired,-0.1391110809,0.01242288432420666402983872323,0.03849277212384054161,-0.08727168128195816242,0.0518393996266866561497381605
momentum v10,replay:6eff77c0,2026-09-03,16,13,XRPUSDT,expired,-0.0044388705,0.01205615446093451746217074257,0.03457039084325965209,0.05343283482371890346,0.057871705277971934673055647456
momentum v10,replay:6eff77c0,2026-09-03,20,17,XRPUSDT,invalidated,-0.2120143791,0.01210791443651887067142843571,0.03522321178199957688,-0.15542307369505923864,0.0565913053569498118182735674
momentum v10,replay:6eff77c0,2026-09-04,3,0,ETHUSDT,invalidated,-0.1395065999,0.008017814134841403989564327708,0.02450687948534336851,-0.05800378881277220627,0.0815028110804043699750078471
momentum v10,replay:6eff77c0,2026-09-04,4,1,ETHUSDT,invalidated,-0.2796973507,0.007982139980955778924180650793,0.02322464400803765964,-0.19382734862736802449,0.0858700020583417244267603397
momentum v10,replay:6eff77c0,2026-09-04,9,6,DOGEUSDT,invalidated,-0.0916607320,0.01148012062841733961969889602,0.03424780654166038355,-0.03333117236232517592,0.05832955963355042481188588273
momentum v10,replay:6eff77c0,2026-09-04,9,6,ETHUSDT,invalidated,-0.1502304328,0.008286942316941044142567469168,0.02527580282514698165,-0.07122202416688795417,0.0790084086187089355432443816
momentum v10,replay:6eff77c0,2026-09-04,9,6,SOLUSDT,invalidated,-0.1231964356,0.009325665516077698761951415405,0.02865297288510819512,-0.05349098410310439955,0.0697054514971941054024125652
momentum v10,replay:6eff77c0,2026-09-05,6,3,DOGEUSDT,expired,0.1499366697,0.007928962735384796420006556396,0.02495435580584491238,0.23428767293065998603,0.0803325010654231926504073466
momentum v10,replay:6eff77c0,2026-09-05,12,9,DOGEUSDT,expired,0.0157621881,0.006416389451208752884769646044,0.01923145952025484984,0.12503506191527874275,0.10405891175793402543075649070
momentum v10,replay:6eff77c0,2026-09-05,12,9,SOLUSDT,invalidated,-0.2590528518,0.004959132570564862867644240228,0.01558731932499710444,-0.13095128490423103420,0.1281015669420044787105623510
momentum v10,replay:6eff77c0,2026-09-05,12,9,XRPUSDT,expired,-0.1259344903,0.005688888198316962221518869911,0.01789257613619757106,-0.01580855810837070108,0.1116953711087471344577524492
momentum v10,replay:6eff77c0,2026-09-05,17,14,SOLUSDT,invalidated,-0.2290805309,0.004417143885364112396024605866,0.01336584532679869380,-0.07961472402696577917,0.1494658069148856124261835585
momentum v10,replay:6eff77c0,2026-09-05,17,14,XRPUSDT,invalidated,-0.3181693562,0.004751993078401830817830661564,0.01269882507105523740,-0.16092980223159026047,0.1572395540104666745628719099
momentum v10,replay:6eff77c0,2026-09-05,18,15,DOGEUSDT,stop,-1.0456484414,0.01204063668320901840272981899,0.03000673032845177981,-0.98001647599365696674,0.065631965415770692386864902
momentum v10,replay:6eff77c0,2026-09-06,1,22,ETHUSDT,expired,0.0397316838,0.003450721998541483723617415123,0.01042414700602484201,0.23171051168758906744,0.19197882792290101066736378010
momentum v10,replay:6eff77c0,2026-09-06,2,23,SOLUSDT,expired,1.0069561157,0.00558986536618442279178101807,0.01839751382887846543,1.1167177192253445,0.109761603511980579013769878
momentum v10,replay:6eff77c0,2026-09-06,3,0,DOGEUSDT,invalidated,-0.3181905258,0.01302380728641861292757191286,0.03850950137959182532,-0.26655292229625020722,0.0516376034941345029414114057
momentum v10,replay:6eff77c0,2026-09-06,3,0,XRPUSDT,invalidated,-0.5235556033,0.005719787162270539271078541881,0.01797009786846508632,-0.41273898151625567806,0.1108166218304936450130264376
momentum v10,replay:6eff77c0,2026-09-06,5,2,ETHUSDT,invalidated,-0.3735448535,0.004067836402559050319516076792,0.01299006906546875732,-0.21989324731566696877,0.1536516062064067040905408645
momentum v10,replay:6eff77c0,2026-09-06,9,6,SOLUSDT,invalidated,-0.3829786998,0.008016555142680559908983980088,0.02614270749822621593,-0.30682815850238656602,0.0761505412559084924922673639
momentum v10,replay:6eff77c0,2026-09-06,12,9,SOLUSDT,invalidated,-0.1471333431,0.008363242323482167984236751997,0.02563882245540484236,-0.06924264245982234547,0.0778907006863280319299399338
momentum v10,replay:6eff77c0,2026-09-06,14,11,SOLUSDT,invalidated,-0.2794863823,0.008759656245521645401890925488,0.02586168111983539394,-0.20240061412778899821,0.0770857681853881719818344480
momentum v10,replay:6eff77c0,2026-09-06,20,17,DOGEUSDT,expired,0.3076979024,0.01055942693341353890665757505,0.03222923912726755140,0.37239908976007671421,0.0623905507179113100509573139
momentum v10,replay:6eff77c0,2026-09-06,21,18,ETHUSDT,invalidated,-0.4341551299,0.0052985573877969894994191753,0.01620513990273703210,-0.31112255149101872859,0.1230325783726174543726544289
momentum v10,replay:6eff77c0,2026-09-06,21,18,XRPUSDT,invalidated,-0.3856585846,0.006724037944589589908450789312,0.02048404858013984179,-0.28836848219000207934,0.0972901023663483318957698307
momentum v10,replay:6eff77c0,2026-09-06,23,20,ETHUSDT,invalidated,-0.4357729819,0.005780332712755040128078333801,0.01864418214788291051,-0.32528169642852963227,0.1068825410560387873829933825
momentum v10,replay:6eff77c0,2026-09-07,2,23,ETHUSDT,invalidated,-0.4266488620,0.005969354228391466675729983351,0.01784500150334154262,-0.31495474417400254307,0.1116941178290206782728948654
momentum v10,replay:6eff77c0,2026-09-07,2,23,SOLUSDT,invalidated,-0.3535430264,0.0100155015362428712792235974,0.02948698344852803247,-0.28604313451374362304,0.0674998918814954729187905698
momentum v10,replay:6eff77c0,2026-09-07,12,9,DOGEUSDT,invalidated,-0.3299524029,0.009853248502531878088130662879,0.02982842735164389306,-0.26320561904701178583,0.0667467838868337431665845549
momentum v10,replay:6eff77c0,2026-09-07,13,10,ETHUSDT,invalidated,-0.4820729053,0.006272649023960031777569600855,0.01956681311934337008,-0.38030052041651981776,0.1017723849108606240396475462
momentum v10,replay:6eff77c0,2026-09-07,13,10,SOLUSDT,invalidated,-0.3030142031,0.008655430449462262118826734286,0.02655036113173125648,-0.22795873494841014953,0.0750554681918604293466950700
momentum v10,replay:6eff77c0,2026-09-07,13,10,XRPUSDT,invalidated,-0.3012939485,0.008432990563467262524513532545,0.02588344159840168441,-0.22429504641326454208,0.0769989020812184179572640508
momentum v10,replay:6eff77c0,2026-09-07,23,20,DOGEUSDT,invalidated,-0.1542906075,0.01120928277172604834047156338,0.03222832213523513030,-0.09236294271482671190,0.0619276648325324724982706510
momentum v2,replay:31bb3a12,2026-09-07,2,23,ETHUSDT,stop,-1.2353972529,0.003877964017842741061297518229,0.00592122541200765776,-0.89873038532624229460,0.336666867555825253998400563
momentum v2,replay:31bb3a12,2026-09-07,2,23,SOLUSDT,stop,-1.1788094887,0.005289067192619073276144967198,0.00778469411413916841,-0.92297189753655645889,0.255837591160530656022978417
momentum v2,replay:31bb3a12,2026-09-07,13,10,SOLUSDT,stop,-1.2425661150,0.003433596300192412390341620451,0.00574694628245762611,-0.89565933168701076443,0.346906783336516712687718147
momentum v2,replay:7598d6c4,2026-09-05,9,6,DOGEUSDT,target,0.7193775528,0.003416817883500572036614951676,0.00514453055988051387,1.10901557545823174968,0.3896380226472323830927956603
momentum v2,replay:7598d6c4,2026-09-05,13,10,DOGEUSDT,target,0.4756796545,0.003988548130919781244516726918,0.00714725873252796234,0.75609533649175957324,0.2804156819566519359106211797
momentum v2,replay:7598d6c4,2026-09-05,14,11,DOGEUSDT,invalidated,-0.6297568724,0.00485106109351852749919153523,0.00787186908279012533,-0.37621608231144845796,0.2535407900711366732279948869
momentum v2,replay:7598d6c4,2026-09-05,14,11,XRPUSDT,invalidated,-0.7671507038,0.003068666194903475957477112198,0.00527011377189501041,-0.38826799258311736596,0.3788827111880988523314416938
momentum v2,replay:7598d6c4,2026-09-05,17,14,DOGEUSDT,target,0.7631905469,0.005248100418682464714575304953,0.00812893303008759710,1.01008760902562892776,0.2468970621413319025984172712
momentum v2,replay:7598d6c4,2026-09-05,17,14,SOLUSDT,stop,-1.4812625114,0.003071216538909950312257654996,0.00290248705523673748,-0.79340468899298196492,0.687857822418192493287978572
momentum v2,replay:7598d6c4,2026-09-05,17,14,XRPUSDT,stop,-1.4339049599,0.003150557248503947737801359282,0.00321854405337336309,-0.81369208998646655593,0.620212869907893277090013956
momentum v2,replay:7598d6c4,2026-09-05,18,15,DOGEUSDT,stop,-1.1518183042,0.01027083811477140715752109793,0.00915965012120466897,-0.93453459379607683420,0.217283710374250320216016620
momentum v2,replay:7598d6c4,2026-09-06,2,23,SOLUSDT,target,0.2621757176,0.003160998486484550557052408285,0.00638933017614983363,0.57558532184713672082,0.3134096041998012986519301283
momentum v2,replay:7598d6c4,2026-09-06,3,0,DOGEUSDT,stop,-1.1776841907,0.005403640320859254444221619444,0.00783371978561115079,-0.92345396155580046174,0.254230229148060100461880697
momentum v2,replay:7598d6c4,2026-09-06,3,0,SOLUSDT,target,-0.0614456295,0.003372332324193421889439918994,0.00924173152586853204,0.15498921706099351319,0.21643484653653847355039697472
momentum v2,replay:7598d6c4,2026-09-06,3,0,XRPUSDT,stop,-1.2280134537,0.003445030747169215324336040113,0.00611213640085919743,-0.90189351536948932059,0.326119938374109797388079134
momentum v2,replay:7598d6c4,2026-09-06,9,6,SOLUSDT,invalidated,-0.9883156601,0.005061036901020609137258337774,0.01013046795627709702,-0.79180140883591353594,0.1965142513136606614403305078
momentum v2,replay:7598d6c4,2026-09-06,12,9,SOLUSDT,invalidated,-0.5271502745,0.004311652041929316153135043353,0.00715607265035144956,-0.24808297834752603953,0.2790672961831608056622579286
momentum v2,replay:7598d6c4,2026-09-06,14,11,SOLUSDT,invalidated,-1.0410019602,0.00491246029396931182209252107,0.00694329883457878883,-0.75388086639213083460,0.287121093760182334834236449
momentum v2,replay:7598d6c4,2026-09-06,20,17,DOGEUSDT,target,0.5434434940,0.003655395113249867534018633045,0.00618996666050186412,0.86722027757026644814,0.3237767835854115735148444563
momentum v2,replay:7598d6c4,2026-09-07,2,23,ETHUSDT,stop,-1.2353972529,0.003877964017842741061297518229,0.00592122541200765776,-0.89873038532624229460,0.336666867555825253998400563
momentum v2,replay:7598d6c4,2026-09-07,2,23,SOLUSDT,stop,-1.1788094887,0.005289067192619073276144967198,0.00778469411413916841,-0.92297189753655645889,0.255837591160530656022978417
momentum v2,replay:7598d6c4,2026-09-07,12,9,DOGEUSDT,target,0.6516576185,0.004238110991716378665846894287,0.00684312028405881897,0.94469116459614030682,0.2930335461145866307651481395
momentum v2,replay:7598d6c4,2026-09-07,13,10,DOGEUSDT,stop,-1.2199330256,0.005055947748466664795895163871,0.00633568257427526648,-0.90535507282116796000,0.314577952808503109127942931
momentum v2,replay:7598d6c4,2026-09-07,13,10,SOLUSDT,stop,-1.2425661150,0.003433596300192412390341620451,0.00574694628245762611,-0.89565933168701076443,0.346906783336516712687718147
momentum v2,replay:7598d6c4,2026-09-07,13,10,XRPUSDT,stop,-1.2438963808,0.00341277237124241762134665686,0.00571572910603312141,-0.89508946194851332269,0.348806918864477945343418669
momentum v2,replay:7598d6c4,2026-09-07,23,20,DOGEUSDT,invalidated,-0.7550381877,0.005160742963220459884405452172,0.00658579590249159936,-0.45198829651637553598,0.3030498911377817686698212303
momentum v2,replay:f8d8279c,2026-08-11,14,11,DOGEUSDT,invalidated,-1.1300435992,0.003000766412713878397280334481,0.00747122513639283807,-0.86337357217249378136,0.266670027066761487611836566
momentum v2,replay:f8d8279c,2026-08-11,17,14,XRPUSDT,target,0.3422727102,0.004806359075533588203445602657,0.00966933083152778692,0.54953763273258327215,0.2072649225042790582201505492
momentum v2,replay:f8d8279c,2026-08-11,20,17,DOGEUSDT,target,0.2738370133,0.004135605702362393054660610715,0.00861428602495517028,0.50637651095585693132,0.2325394976402669328203555190
momentum v2,replay:f8d8279c,2026-08-11,20,17,ETHUSDT,expired,-0.4826316566,0.003176817367511589837804426908,0.00583235931946458938,-0.12291235313291728323,0.3425858924604070969459247112
momentum v2,replay:f8d8279c,2026-08-11,20,17,SOLUSDT,target,0.1364145064,0.003003900559128123946851491825,0.00667886395423471989,0.43612308572674418972,0.2997085793284238830631069286
momentum v2,replay:f8d8279c,2026-08-11,20,17,XRPUSDT,target,0.4573008563,0.004036919906901895509883555229,0.00733591750836483737,0.73049890011744571142,0.2731980438470162149304493771
momentum v2,replay:f8d8279c,2026-08-11,21,18,DOGEUSDT,target,0.7396686574,0.005041587235074960434573248399,0.00788247140444417669,0.99423804165133015459,0.2545693842259587649104091799
momentum v2,replay:f8d8279c,2026-08-11,21,18,XRPUSDT,invalidated,-1.0710805688,0.0043232471136535566104266171,0.00669261163114557994,-0.77319577101010704006,0.297884797798218545268163834
momentum v2,replay:f8d8279c,2026-08-11,22,19,SOLUSDT,expired,-0.5484850247,0.003167608379270153146748749377,0.00755623192289901588,-0.27633687555895437017,0.2642472035741002506196551986
momentum v2,replay:f8d8279c,2026-08-13,3,0,DOGEUSDT,target,0.3662065597,0.00315871187145495201316080475,0.00590082081618738572,0.70564469305183669713,0.3394381333585559870152886431
momentum v2,replay:f8d8279c,2026-08-17,1,22,SOLUSDT,invalidated,-0.8417604843,0.003081454912221162758458444656,0.00442523717316358423,-0.39046869144058435319,0.4512917928582382462603272511
momentum v2,replay:f8d8279c,2026-08-17,2,23,SOLUSDT,expired,0.6346447301,0.003008804606802388185538816472,0.00458157668156444425,1.0719856423226352,0.4373409122061533704818546345
momentum v2,replay:f8d8279c,2026-08-18,15,12,SOLUSDT,invalidated,-0.7582936919,0.003181632188151220144601260823,0.00601467176410571568,-0.40974015517852110397,0.3319111893035645223816506891
momentum v2,replay:f8d8279c,2026-08-19,13,10,SOLUSDT,invalidated,-0.7049307417,0.003016114042779777301846760754,0.00626085274751645957,-0.38606296176409222273,0.3188677799690002576523843263
momentum v2,replay:f8d8279c,2026-08-19,14,11,SOLUSDT,target,0.4475375105,0.0036293636434576519049007403,0.00654350084242760683,0.75375459182350569455,0.3062170813299615277011537391
momentum v2,replay:f8d8279c,2026-08-19,15,12,DOGEUSDT,target,0.3322911360,0.003683476441735777546229994113,0.00722661885842782031,0.60948912405010348529,0.2771979880658861446619534885
momentum v2,replay:f8d8279c,2026-08-19,15,12,ETHUSDT,target,0.3262042358,0.004011910303744002348216492716,0.00799874776569697730,0.57666997226771194512,0.2504657364968020686877431435
momentum v2,replay:f8d8279c,2026-08-19,15,12,XRPUSDT,target,0.9832949516,0.00387690829992565855762166628,0.00515917403213297928,1.37209321194520706019,0.3887982603059144256958346115
momentum v2,replay:f8d8279c,2026-08-19,16,13,ETHUSDT,invalidated,-0.5616709618,0.009672026559873324092647987381,0.01822432248549173639,-0.45244565678585482074,0.1092253050570322476403543198
momentum v2,replay:f8d8279c,2026-08-19,20,17,ETHUSDT,target,0.6569157126,0.006542445053120534318972970023,0.01098173036911088687,0.83976673244828514924,0.1828510198850831692565945461
momentum v2,replay:f8d8279c,2026-08-19,20,17,XRPUSDT,target,0.4939249109,0.005788484667868142099579736891,0.01065943607493768087,0.68212154640011106115,0.1881966354915011121995672315
momentum v2,replay:f8d8279c,2026-08-19,21,18,DOGEUSDT,target,0.8250485216,0.005786426233586050639901227526,0.00873941501262221620,1.05481412522114725495,0.2297656036061424281657522416
momentum v2,replay:f8d8279c,2026-08-19,21,18,ETHUSDT,target,0.9395757715,0.0101075823957956937872075368,0.01490808835451743177,1.0747251564768841,0.1351493849473926051882139284
momentum v2,replay:f8d8279c,2026-08-19,21,18,SOLUSDT,target,0.6183616652,0.006186055743784676601111665629,0.01058233496693198120,0.80805039963234992109,0.1896887344414595344497548678
momentum v2,replay:f8d8279c,2026-08-20,6,3,SOLUSDT,target,0.6733624497,0.004520361442086859723525163796,0.00725992500484726137,0.94963160090761115825,0.2762691512395683706723553355
momentum v2,replay:f8d8279c,2026-08-20,8,5,DOGEUSDT,target,1.2504775245,0.005204808066938801651098818024,0.00632253234243750512,1.56818459648836367991,0.317707071949682928353027594
momentum v2,replay:f8d8279c,2026-08-20,8,5,ETHUSDT,target,2.0043777743,0.005663445858532487748068537108,0.00520411684095271278,2.3908487262741468,0.386470951943340246676690206
momentum v2,replay:f8d8279c,2026-08-20,8,5,SOLUSDT,target,1.7390249226,0.005165614467261498255191780263,0.00515773594012477323,2.1286876188513344,0.389662696292787528530750960
momentum v2,replay:f8d8279c,2026-08-20,8,5,XRPUSDT,target,1.1113524616,0.005287484395279328444993471949,0.00685385138202475763,1.40438826964135028170,0.293035808043050594512273635
momentum v2,replay:f8d8279c,2026-08-20,10,7,DOGEUSDT,invalidated,-0.6504380530,0.00594792536241293365026123842,0.00784740016539583767,-0.39612543113714242046,0.2543126218601489068523368149
momentum v2,replay:f8d8279c,2026-08-20,11,8,XRPUSDT,target,0.3465289882,0.00793144301617132412466479737,0.01654294648876614725,0.46782164984063489393,0.1212926616219666888385601913
momentum v2,replay:f8d8279c,2026-08-20,13,10,DOGEUSDT,stop,-1.2640412999,0.006365602206878596133582679219,0.00528129490876164402,-0.88645962283309016761,0.377581677017175831072356440
