symbol,tipo,hora_brt,participacao,d_stop,fonte_d_stop,ref_p10,ref_p50,ref_p90,notional_p10,notional_p50,notional_p90,r_brl_p10,r_brl_p50,r_brl_p90
SOLUSDT,perpetual,7,0.05,0.02114179,mediana_da_familia,155113.66,508422.70,1379758.61,7755.68,25421.13,68987.93,839.49,2751.63,7467.37
SOLUSDT,perpetual,8,0.01,0.02114179,mediana_da_familia,123561.83,513149.87,1258077.78,1235.62,5131.50,12580.78,133.75,555.44,1361.77
SOLUSDT,perpetual,8,0.02,0.02114179,mediana_da_familia,123561.83,513149.87,1258077.78,2471.24,10263.00,25161.56,267.49,1110.88,2723.53
SOLUSDT,perpetual,8,0.05,0.02114179,mediana_da_familia,123561.83,513149.87,1258077.78,6178.09,25657.49,62903.89,668.73,2777.21,6808.83
SOLUSDT,perpetual,9,0.01,0.02114179,mediana_da_familia,172288.79,672713.72,1585666.09,1722.89,6727.14,15856.66,186.49,728.16,1716.35
SOLUSDT,perpetual,9,0.02,0.02114179,mediana_da_familia,172288.79,672713.72,1585666.09,3445.78,13454.27,31713.32,372.98,1456.31,3432.71
SOLUSDT,perpetual,9,0.05,0.02114179,mediana_da_familia,172288.79,672713.72,1585666.09,8614.44,33635.69,79283.30,932.44,3640.79,8581.76
SOLUSDT,perpetual,10,0.01,0.02114179,mediana_da_familia,280831.06,911800.46,2076453.19,2808.31,9118.00,20764.53,303.98,986.95,2247.59
SOLUSDT,perpetual,10,0.02,0.02114179,mediana_da_familia,280831.06,911800.46,2076453.19,5616.62,18236.01,41529.06,607.95,1973.90,4495.18
SOLUSDT,perpetual,10,0.05,0.02114179,mediana_da_familia,280831.06,911800.46,2076453.19,14041.55,45590.02,103822.66,1519.88,4934.74,11237.94
SOLUSDT,perpetual,11,0.01,0.02114179,mediana_da_familia,330235.92,1068569.89,2648565.05,3302.36,10685.70,26485.65,357.45,1156.64,2866.85
SOLUSDT,perpetual,11,0.02,0.02114179,mediana_da_familia,330235.92,1068569.89,2648565.05,6604.72,21371.40,52971.30,714.91,2313.28,5733.71
SOLUSDT,perpetual,11,0.05,0.02114179,mediana_da_familia,330235.92,1068569.89,2648565.05,16511.80,53428.49,132428.25,1787.27,5783.19,14334.26
SOLUSDT,perpetual,12,0.01,0.02114179,mediana_da_familia,321823.87,909073.29,3044505.98,3218.24,9090.73,30445.06,348.35,984.00,3295.43
SOLUSDT,perpetual,12,0.02,0.02114179,mediana_da_familia,321823.87,909073.29,3044505.98,6436.48,18181.47,60890.12,696.70,1967.99,6590.85
SOLUSDT,perpetual,12,0.05,0.02114179,mediana_da_familia,321823.87,909073.29,3044505.98,16091.19,45453.66,152225.30,1741.74,4919.98,16477.13
SOLUSDT,perpetual,13,0.01,0.02114179,mediana_da_familia,290572.23,780842.11,1877759.22,2905.72,7808.42,18777.59,314.52,845.20,2032.52
SOLUSDT,perpetual,13,0.02,0.02114179,mediana_da_familia,290572.23,780842.11,1877759.22,5811.44,15616.84,37555.18,629.04,1690.39,4065.04
SOLUSDT,perpetual,13,0.05,0.02114179,mediana_da_familia,290572.23,780842.11,1877759.22,14528.61,39042.11,93887.96,1572.60,4225.99,10162.60
SOLUSDT,perpetual,14,0.01,0.02114179,mediana_da_familia,220739.04,643250.55,1406127.96,2207.39,6432.51,14061.28,238.93,696.27,1522.02
SOLUSDT,perpetual,14,0.02,0.02114179,mediana_da_familia,220739.04,643250.55,1406127.96,4414.78,12865.01,28122.56,477.86,1392.53,3044.03
SOLUSDT,perpetual,14,0.05,0.02114179,mediana_da_familia,220739.04,643250.55,1406127.96,11036.95,32162.53,70306.40,1194.66,3481.33,7610.09
SOLUSDT,perpetual,15,0.01,0.02114179,mediana_da_familia,181939.46,517801.68,1374456.94,1819.39,5178.02,13744.57,196.93,560.48,1487.74
SOLUSDT,perpetual,15,0.02,0.02114179,mediana_da_familia,181939.46,517801.68,1374456.94,3638.79,10356.03,27489.14,393.87,1120.96,2975.47
SOLUSDT,perpetual,15,0.05,0.02114179,mediana_da_familia,181939.46,517801.68,1374456.94,9096.97,25890.08,68722.85,984.67,2802.39,7438.68
SOLUSDT,perpetual,16,0.01,0.02114179,mediana_da_familia,170279.54,485708.52,1100162.95,1702.80,4857.09,11001.63,184.31,525.74,1190.84
SOLUSDT,perpetual,16,0.02,0.02114179,mediana_da_familia,170279.54,485708.52,1100162.95,3405.59,9714.17,22003.26,368.63,1051.48,2381.67
SOLUSDT,perpetual,16,0.05,0.02114179,mediana_da_familia,170279.54,485708.52,1100162.95,8513.98,24285.43,55008.15,921.57,2628.70,5954.18
SOLUSDT,perpetual,17,0.01,0.02114179,mediana_da_familia,143734.39,444016.71,936416.03,1437.34,4440.17,9364.16,155.58,480.61,1013.59
SOLUSDT,perpetual,17,0.02,0.02114179,mediana_da_familia,143734.39,444016.71,936416.03,2874.69,8880.33,18728.32,311.16,961.22,2027.19
SOLUSDT,perpetual,17,0.05,0.02114179,mediana_da_familia,143734.39,444016.71,936416.03,7186.72,22200.84,46820.80,777.90,2403.06,5067.96
SOLUSDT,perpetual,18,0.01,0.02114179,mediana_da_familia,110570.26,375912.07,1218360.23,1105.70,3759.12,12183.60,119.68,406.89,1318.77
SOLUSDT,perpetual,18,0.02,0.02114179,mediana_da_familia,110570.26,375912.07,1218360.23,2211.41,7518.24,24367.20,239.37,813.79,2637.55
SOLUSDT,perpetual,18,0.05,0.02114179,mediana_da_familia,110570.26,375912.07,1218360.23,5528.51,18795.60,60918.01,598.42,2034.47,6593.87
SOLUSDT,perpetual,19,0.01,0.02114179,mediana_da_familia,139945.46,433348.04,1535709.24,1399.45,4333.48,15357.09,151.48,469.06,1662.28
SOLUSDT,perpetual,19,0.02,0.02114179,mediana_da_familia,139945.46,433348.04,1535709.24,2798.91,8666.96,30714.18,302.96,938.13,3324.56
SOLUSDT,perpetual,19,0.05,0.02114179,mediana_da_familia,139945.46,433348.04,1535709.24,6997.27,21667.40,76785.46,757.40,2345.32,8311.39
SOLUSDT,perpetual,20,0.01,0.02114179,mediana_da_familia,128280.30,387997.73,1272201.20,1282.80,3879.98,12722.01,138.85,419.98,1377.05
SOLUSDT,perpetual,20,0.02,0.02114179,mediana_da_familia,128280.30,387997.73,1272201.20,2565.61,7759.95,25444.02,277.71,839.95,2754.11
SOLUSDT,perpetual,20,0.05,0.02114179,mediana_da_familia,128280.30,387997.73,1272201.20,6414.02,19399.89,63610.06,694.26,2099.88,6885.26
SOLUSDT,perpetual,21,0.01,0.02114179,mediana_da_familia,170479.02,512003.22,1719411.69,1704.79,5120.03,17194.12,184.53,554.20,1861.12
SOLUSDT,perpetual,21,0.02,0.02114179,mediana_da_familia,170479.02,512003.22,1719411.69,3409.58,10240.06,34388.23,369.06,1108.40,3722.24
SOLUSDT,perpetual,21,0.05,0.02114179,mediana_da_familia,170479.02,512003.22,1719411.69,8523.95,25600.16,85970.58,922.65,2771.01,9305.61
SOLUSDT,perpetual,22,0.01,0.02114179,mediana_da_familia,160835.99,572492.54,1362663.95,1608.36,5724.93,13626.64,174.09,619.68,1474.97
SOLUSDT,perpetual,22,0.02,0.02114179,mediana_da_familia,160835.99,572492.54,1362663.95,3216.72,11449.85,27253.28,348.18,1239.35,2949.94
SOLUSDT,perpetual,22,0.05,0.02114179,mediana_da_familia,160835.99,572492.54,1362663.95,8041.80,28624.63,68133.20,870.46,3098.38,7374.86
SOLUSDT,perpetual,23,0.01,0.02114179,mediana_da_familia,162099.24,487775.81,1757722.55,1620.99,4877.76,17577.23,175.46,527.98,1902.59
SOLUSDT,perpetual,23,0.02,0.02114179,mediana_da_familia,162099.24,487775.81,1757722.55,3241.98,9755.52,35154.45,350.92,1055.95,3805.18
SOLUSDT,perpetual,23,0.05,0.02114179,mediana_da_familia,162099.24,487775.81,1757722.55,8104.96,24388.79,87886.13,877.30,2639.89,9512.95
SOLUSDT,spot,0,0.01,0.02114179,mediana_da_familia,16635.54,55527.80,155676.59,166.36,555.28,1556.77,18.01,60.10,168.51
SOLUSDT,spot,0,0.02,0.02114179,mediana_da_familia,16635.54,55527.80,155676.59,332.71,1110.56,3113.53,36.01,120.21,337.01
SOLUSDT,spot,0,0.05,0.02114179,mediana_da_familia,16635.54,55527.80,155676.59,831.78,2776.39,7783.83,90.03,300.52,842.54
SOLUSDT,spot,1,0.01,0.02114179,mediana_da_familia,17120.23,41940.86,104403.35,171.20,419.41,1044.03,18.53,45.40,113.01
SOLUSDT,spot,1,0.02,0.02114179,mediana_da_familia,17120.23,41940.86,104403.35,342.40,838.82,2088.07,37.06,90.80,226.02
SOLUSDT,spot,1,0.05,0.02114179,mediana_da_familia,17120.23,41940.86,104403.35,856.01,2097.04,5220.17,92.66,226.99,565.04
SOLUSDT,spot,2,0.01,0.02114179,mediana_da_familia,20770.01,50815.28,109732.00,207.70,508.15,1097.32,22.48,55.00,118.78
SOLUSDT,spot,2,0.02,0.02114179,mediana_da_familia,20770.01,50815.28,109732.00,415.40,1016.31,2194.64,44.96,110.01,237.55
SOLUSDT,spot,2,0.05,0.02114179,mediana_da_familia,20770.01,50815.28,109732.00,1038.50,2540.76,5486.60,112.41,275.02,593.88
SOLUSDT,spot,3,0.01,0.02114179,mediana_da_familia,21861.17,52319.22,98040.05,218.61,523.19,980.40,23.66,56.63,106.12
SOLUSDT,spot,3,0.02,0.02114179,mediana_da_familia,21861.17,52319.22,98040.05,437.22,1046.38,1960.80,47.33,113.26,212.24
SOLUSDT,spot,3,0.05,0.02114179,mediana_da_familia,21861.17,52319.22,98040.05,1093.06,2615.96,4902.00,118.31,283.16,530.60
SOLUSDT,spot,4,0.01,0.02114179,mediana_da_familia,25475.79,53187.90,147691.75,254.76,531.88,1476.92,27.58,57.57,159.86
SOLUSDT,spot,4,0.02,0.02114179,mediana_da_familia,25475.79,53187.90,147691.75,509.52,1063.76,2953.84,55.15,115.14,319.73
SOLUSDT,spot,4,0.05,0.02114179,mediana_da_familia,25475.79,53187.90,147691.75,1273.79,2659.39,7384.59,137.88,287.86,799.32
SOLUSDT,spot,5,0.01,0.02114179,mediana_da_familia,21678.82,62398.48,139500.18,216.79,623.98,1395.00,23.47,67.54,151.00
SOLUSDT,spot,5,0.02,0.02114179,mediana_da_familia,21678.82,62398.48,139500.18,433.58,1247.97,2790.00,46.93,135.08,301.99
SOLUSDT,spot,5,0.05,0.02114179,mediana_da_familia,21678.82,62398.48,139500.18,1083.94,3119.92,6975.01,117.33,337.71,754.99
SOLUSDT,spot,6,0.01,0.02114179,mediana_da_familia,24628.99,56203.65,114093.38,246.29,562.04,1140.93,26.66,60.84,123.50
SOLUSDT,spot,6,0.02,0.02114179,mediana_da_familia,24628.99,56203.65,114093.38,492.58,1124.07,2281.87,53.32,121.67,246.99
SOLUSDT,spot,6,0.05,0.02114179,mediana_da_familia,24628.99,56203.65,114093.38,1231.45,2810.18,5704.67,133.29,304.18,617.48
SOLUSDT,spot,7,0.01,0.02114179,mediana_da_familia,23220.35,49076.52,104235.70,232.20,490.77,1042.36,25.13,53.12,112.83
SOLUSDT,spot,7,0.02,0.02114179,mediana_da_familia,23220.35,49076.52,104235.70,464.41,981.53,2084.71,50.27,106.24,225.65
SOLUSDT,spot,7,0.05,0.02114179,mediana_da_familia,23220.35,49076.52,104235.70,1161.02,2453.83,5211.78,125.67,265.61,564.13
SOLUSDT,spot,8,0.01,0.02114179,mediana_da_familia,25626.94,60601.04,89377.59,256.27,606.01,893.78,27.74,65.60,96.74
SOLUSDT,spot,8,0.02,0.02114179,mediana_da_familia,25626.94,60601.04,89377.59,512.54,1212.02,1787.55,55.48,131.19,193.49
SOLUSDT,spot,8,0.05,0.02114179,mediana_da_familia,25626.94,60601.04,89377.59,1281.35,3030.05,4468.88,138.70,327.98,483.72
SOLUSDT,spot,9,0.01,0.02114179,mediana_da_familia,30013.89,74391.55,119566.24,300.14,743.92,1195.66,32.49,80.52,129.42
SOLUSDT,spot,9,0.02,0.02114179,mediana_da_familia,30013.89,74391.55,119566.24,600.28,1487.83,2391.32,64.98,161.05,258.84
SOLUSDT,spot,9,0.05,0.02114179,mediana_da_familia,30013.89,74391.55,119566.24,1500.69,3719.58,5978.31,162.44,402.61,647.10
SOLUSDT,spot,10,0.01,0.02114179,mediana_da_familia,43333.67,101292.78,269393.93,433.34,1012.93,2693.94,46.91,109.64,291.60
SOLUSDT,spot,10,0.02,0.02114179,mediana_da_familia,43333.67,101292.78,269393.93,866.67,2025.86,5387.88,93.81,219.28,583.19
SOLUSDT,spot,10,0.05,0.02114179,mediana_da_familia,43333.67,101292.78,269393.93,2166.68,5064.64,13469.70,234.53,548.21,1457.98
SOLUSDT,spot,11,0.01,0.02114179,mediana_da_familia,44782.47,118434.79,183681.66,447.82,1184.35,1836.82,48.47,128.20,198.82
SOLUSDT,spot,11,0.02,0.02114179,mediana_da_familia,44782.47,118434.79,183681.66,895.65,2368.70,3673.63,96.95,256.39,397.64
SOLUSDT,spot,11,0.05,0.02114179,mediana_da_familia,44782.47,118434.79,183681.66,2239.12,5921.74,9184.08,242.37,640.98,994.10
SOLUSDT,spot,12,0.01,0.02114179,mediana_da_familia,47696.85,96891.96,227323.47,476.97,968.92,2273.23,51.63,104.88,246.06
SOLUSDT,spot,12,0.02,0.02114179,mediana_da_familia,47696.85,96891.96,227323.47,953.94,1937.84,4546.47,103.26,209.76,492.12
SOLUSDT,spot,12,0.05,0.02114179,mediana_da_familia,47696.85,96891.96,227323.47,2384.84,4844.60,11366.17,258.14,524.39,1230.29
SOLUSDT,spot,13,0.01,0.02114179,mediana_da_familia,31464.66,80967.87,127353.65,314.65,809.68,1273.54,34.06,87.64,137.85
SOLUSDT,spot,13,0.02,0.02114179,mediana_da_familia,31464.66,80967.87,127353.65,629.29,1619.36,2547.07,68.12,175.28,275.70
SOLUSDT,spot,13,0.05,0.02114179,mediana_da_familia,31464.66,80967.87,127353.65,1573.23,4048.39,6367.68,170.29,438.21,689.25
SOLUSDT,spot,14,0.01,0.02114179,mediana_da_familia,25116.64,49768.65,84102.21,251.17,497.69,841.02,27.19,53.87,91.03
SOLUSDT,spot,14,0.02,0.02114179,mediana_da_familia,25116.64,49768.65,84102.21,502.33,995.37,1682.04,54.37,107.74,182.07
SOLUSDT,spot,14,0.05,0.02114179,mediana_da_familia,25116.64,49768.65,84102.21,1255.83,2488.43,4205.11,135.93,269.35,455.17
SOLUSDT,spot,15,0.01,0.02114179,mediana_da_familia,25882.96,57881.19,86078.22,258.83,578.81,860.78,28.02,62.65,93.17
SOLUSDT,spot,15,0.02,0.02114179,mediana_da_familia,25882.96,57881.19,86078.22,517.66,1157.62,1721.56,56.03,125.30,186.35
SOLUSDT,spot,15,0.05,0.02114179,mediana_da_familia,25882.96,57881.19,86078.22,1294.15,2894.06,4303.91,140.08,313.26,465.86
SOLUSDT,spot,16,0.01,0.02114179,mediana_da_familia,20745.81,45749.46,78829.95,207.46,457.49,788.30,22.46,49.52,85.33
SOLUSDT,spot,16,0.02,0.02114179,mediana_da_familia,20745.81,45749.46,78829.95,414.92,914.99,1576.60,44.91,99.04,170.65
SOLUSDT,spot,16,0.05,0.02114179,mediana_da_familia,20745.81,45749.46,78829.95,1037.29,2287.47,3941.50,112.28,247.60,426.63
SOLUSDT,spot,17,0.01,0.02114179,mediana_da_familia,15649.40,47236.03,86262.69,156.49,472.36,862.63,16.94,51.13,93.37
SOLUSDT,spot,17,0.02,0.02114179,mediana_da_familia,15649.40,47236.03,86262.69,312.99,944.72,1725.25,33.88,102.26,186.74
SOLUSDT,spot,17,0.05,0.02114179,mediana_da_familia,15649.40,47236.03,86262.69,782.47,2361.80,4313.13,84.70,255.65,466.86
SOLUSDT,spot,18,0.01,0.02114179,mediana_da_familia,13587.01,33657.74,74237.76,135.87,336.58,742.38,14.71,36.43,80.36
SOLUSDT,spot,18,0.02,0.02114179,mediana_da_familia,13587.01,33657.74,74237.76,271.74,673.15,1484.76,29.41,72.86,160.71
SOLUSDT,spot,18,0.05,0.02114179,mediana_da_familia,13587.01,33657.74,74237.76,679.35,1682.89,3711.89,73.53,182.16,401.78
SOLUSDT,spot,19,0.01,0.02114179,mediana_da_familia,15406.43,40234.46,101430.75,154.06,402.34,1014.31,16.68,43.55,109.79
SOLUSDT,spot,19,0.02,0.02114179,mediana_da_familia,15406.43,40234.46,101430.75,308.13,804.69,2028.62,33.35,87.10,219.58
SOLUSDT,spot,19,0.05,0.02114179,mediana_da_familia,15406.43,40234.46,101430.75,770.32,2011.72,5071.54,83.38,217.75,548.95
SOLUSDT,spot,20,0.01,0.02114179,mediana_da_familia,14105.39,40807.60,76270.85,141.05,408.08,762.71,15.27,44.17,82.56
SOLUSDT,spot,20,0.02,0.02114179,mediana_da_familia,14105.39,40807.60,76270.85,282.11,816.15,1525.42,30.54,88.34,165.11
SOLUSDT,spot,20,0.05,0.02114179,mediana_da_familia,14105.39,40807.60,76270.85,705.27,2040.38,3813.54,76.34,220.85,412.78
SOLUSDT,spot,21,0.01,0.02114179,mediana_da_familia,23696.70,49421.33,98495.41,236.97,494.21,984.95,25.65,53.49,106.61
SOLUSDT,spot,21,0.02,0.02114179,mediana_da_familia,23696.70,49421.33,98495.41,473.93,988.43,1969.91,51.30,106.99,213.23
SOLUSDT,spot,21,0.05,0.02114179,mediana_da_familia,23696.70,49421.33,98495.41,1184.83,2471.07,4924.77,128.25,267.47,533.07
SOLUSDT,spot,22,0.01,0.02114179,mediana_da_familia,19504.49,50301.99,87175.65,195.04,503.02,871.76,21.11,54.45,94.36
SOLUSDT,spot,22,0.02,0.02114179,mediana_da_familia,19504.49,50301.99,87175.65,390.09,1006.04,1743.51,42.22,108.90,188.72
SOLUSDT,spot,22,0.05,0.02114179,mediana_da_familia,19504.49,50301.99,87175.65,975.22,2515.10,4358.78,105.56,272.24,471.80
SOLUSDT,spot,23,0.01,0.02114179,mediana_da_familia,20007.47,44713.83,89372.26,200.07,447.14,893.72,21.66,48.40,96.74
SOLUSDT,spot,23,0.02,0.02114179,mediana_da_familia,20007.47,44713.83,89372.26,400.15,894.28,1787.45,43.31,96.80,193.48
SOLUSDT,spot,23,0.05,0.02114179,mediana_da_familia,20007.47,44713.83,89372.26,1000.37,2235.69,4468.61,108.28,242.00,483.69
SUIUSDT,perpetual,0,0.01,0.02114179,mediana_da_familia,17803.71,59820.94,197089.65,178.04,598.21,1970.90,19.27,64.75,213.33
SUIUSDT,perpetual,0,0.02,0.02114179,mediana_da_familia,17803.71,59820.94,197089.65,356.07,1196.42,3941.79,38.54,129.50,426.67
SUIUSDT,perpetual,0,0.05,0.02114179,mediana_da_familia,17803.71,59820.94,197089.65,890.19,2991.05,9854.48,96.36,323.76,1066.67
SUIUSDT,perpetual,1,0.01,0.02114179,mediana_da_familia,11514.39,59951.36,154452.49,115.14,599.51,1544.52,12.46,64.89,167.18
SUIUSDT,perpetual,1,0.02,0.02114179,mediana_da_familia,11514.39,59951.36,154452.49,230.29,1199.03,3089.05,24.93,129.78,334.36
SUIUSDT,perpetual,1,0.05,0.02114179,mediana_da_familia,11514.39,59951.36,154452.49,575.72,2997.57,7722.62,62.32,324.46,835.91
SUIUSDT,perpetual,2,0.01,0.02114179,mediana_da_familia,13171.47,68388.77,214785.67,131.71,683.89,2147.86,14.26,74.03,232.49
SUIUSDT,perpetual,2,0.02,0.02114179,mediana_da_familia,13171.47,68388.77,214785.67,263.43,1367.78,4295.71,28.51,148.05,464.98
SUIUSDT,perpetual,2,0.05,0.02114179,mediana_da_familia,13171.47,68388.77,214785.67,658.57,3419.44,10739.28,71.29,370.13,1162.44
SUIUSDT,perpetual,3,0.01,0.02114179,mediana_da_familia,17591.61,60450.00,154841.50,175.92,604.50,1548.42,19.04,65.43,167.60
SUIUSDT,perpetual,3,0.02,0.02114179,mediana_da_familia,17591.61,60450.00,154841.50,351.83,1209.00,3096.83,38.08,130.86,335.21
SUIUSDT,perpetual,3,0.05,0.02114179,mediana_da_familia,17591.61,60450.00,154841.50,879.58,3022.50,7742.08,95.21,327.16,838.02
SUIUSDT,perpetual,4,0.01,0.02114179,mediana_da_familia,14161.52,57574.45,162623.52,141.62,575.74,1626.24,15.33,62.32,176.03
SUIUSDT,perpetual,4,0.02,0.02114179,mediana_da_familia,14161.52,57574.45,162623.52,283.23,1151.49,3252.47,30.66,124.64,352.05
SUIUSDT,perpetual,4,0.05,0.02114179,mediana_da_familia,14161.52,57574.45,162623.52,708.08,2878.72,8131.18,76.64,311.60,880.13
SUIUSDT,perpetual,5,0.01,0.02114179,mediana_da_familia,15010.02,71020.79,241503.34,150.10,710.21,2415.03,16.25,76.87,261.41
SUIUSDT,perpetual,5,0.02,0.02114179,mediana_da_familia,15010.02,71020.79,241503.34,300.20,1420.42,4830.07,32.49,153.75,522.81
SUIUSDT,perpetual,5,0.05,0.02114179,mediana_da_familia,15010.02,71020.79,241503.34,750.50,3551.04,12075.17,81.24,384.37,1307.04
SUIUSDT,perpetual,6,0.01,0.02114179,mediana_da_familia,13187.46,67339.11,217229.93,131.87,673.39,2172.30,14.27,72.89,235.13
SUIUSDT,perpetual,6,0.02,0.02114179,mediana_da_familia,13187.46,67339.11,217229.93,263.75,1346.78,4344.60,28.55,145.78,470.27
SUIUSDT,perpetual,6,0.05,0.02114179,mediana_da_familia,13187.46,67339.11,217229.93,659.37,3366.96,10861.50,71.37,364.45,1175.67
SUIUSDT,perpetual,7,0.01,0.02114179,mediana_da_familia,13300.03,62960.23,177365.59,133.00,629.60,1773.66,14.40,68.15,191.98
SUIUSDT,perpetual,7,0.02,0.02114179,mediana_da_familia,13300.03,62960.23,177365.59,266.00,1259.20,3547.31,28.79,136.30,383.97
SUIUSDT,perpetual,7,0.05,0.02114179,mediana_da_familia,13300.03,62960.23,177365.59,665.00,3148.01,8868.28,71.98,340.75,959.92
SUIUSDT,perpetual,8,0.01,0.02114179,mediana_da_familia,10324.22,62263.89,157683.99,103.24,622.64,1576.84,11.18,67.40,170.68
SUIUSDT,perpetual,8,0.02,0.02114179,mediana_da_familia,10324.22,62263.89,157683.99,206.48,1245.28,3153.68,22.35,134.79,341.36
SUIUSDT,perpetual,8,0.05,0.02114179,mediana_da_familia,10324.22,62263.89,157683.99,516.21,3113.19,7884.20,55.88,336.98,853.40
SUIUSDT,perpetual,9,0.01,0.02114179,mediana_da_familia,15367.58,75327.19,189701.79,153.68,753.27,1897.02,16.63,81.54,205.34
SUIUSDT,perpetual,9,0.02,0.02114179,mediana_da_familia,15367.58,75327.19,189701.79,307.35,1506.54,3794.04,33.27,163.07,410.67
SUIUSDT,perpetual,9,0.05,0.02114179,mediana_da_familia,15367.58,75327.19,189701.79,768.38,3766.36,9485.09,83.17,407.68,1026.68
SUIUSDT,perpetual,10,0.01,0.02114179,mediana_da_familia,14744.03,88837.79,274364.54,147.44,888.38,2743.65,15.96,96.16,296.98
SUIUSDT,perpetual,10,0.02,0.02114179,mediana_da_familia,14744.03,88837.79,274364.54,294.88,1776.76,5487.29,31.92,192.32,593.95
SUIUSDT,perpetual,10,0.05,0.02114179,mediana_da_familia,14744.03,88837.79,274364.54,737.20,4441.89,13718.23,79.80,480.80,1484.88
SUIUSDT,perpetual,11,0.01,0.02114179,mediana_da_familia,19157.27,112173.74,270664.30,191.57,1121.74,2706.64,20.74,121.42,292.97
SUIUSDT,perpetual,11,0.02,0.02114179,mediana_da_familia,19157.27,112173.74,270664.30,383.15,2243.47,5413.29,41.47,242.84,585.94
SUIUSDT,perpetual,11,0.05,0.02114179,mediana_da_familia,19157.27,112173.74,270664.30,957.86,5608.69,13533.22,103.68,607.09,1464.86
SUIUSDT,perpetual,12,0.01,0.02114179,mediana_da_familia,19779.68,113060.08,325016.48,197.80,1130.60,3250.16,21.41,122.38,351.80
SUIUSDT,perpetual,12,0.02,0.02114179,mediana_da_familia,19779.68,113060.08,325016.48,395.59,2261.20,6500.33,42.82,244.76,703.61
SUIUSDT,perpetual,12,0.05,0.02114179,mediana_da_familia,19779.68,113060.08,325016.48,988.98,5653.00,16250.82,107.05,611.89,1759.02
SUIUSDT,perpetual,13,0.01,0.02114179,mediana_da_familia,27036.16,96224.74,224824.10,270.36,962.25,2248.24,29.26,104.16,243.35
SUIUSDT,perpetual,13,0.02,0.02114179,mediana_da_familia,27036.16,96224.74,224824.10,540.72,1924.49,4496.48,58.53,208.31,486.71
SUIUSDT,perpetual,13,0.05,0.02114179,mediana_da_familia,27036.16,96224.74,224824.10,1351.81,4811.24,11241.20,146.32,520.78,1216.77
SUIUSDT,perpetual,14,0.01,0.02114179,mediana_da_familia,17621.88,79066.27,186284.58,176.22,790.66,1862.85,19.07,85.58,201.64
SUIUSDT,perpetual,14,0.02,0.02114179,mediana_da_familia,17621.88,79066.27,186284.58,352.44,1581.33,3725.69,38.15,171.17,403.28
SUIUSDT,perpetual,14,0.05,0.02114179,mediana_da_familia,17621.88,79066.27,186284.58,881.09,3953.31,9314.23,95.37,427.91,1008.19
SUIUSDT,perpetual,15,0.01,0.02114179,mediana_da_familia,12928.95,63664.55,167770.59,129.29,636.65,1677.71,13.99,68.91,181.60
SUIUSDT,perpetual,15,0.02,0.02114179,mediana_da_familia,12928.95,63664.55,167770.59,258.58,1273.29,3355.41,27.99,137.82,363.20
SUIUSDT,perpetual,15,0.05,0.02114179,mediana_da_familia,12928.95,63664.55,167770.59,646.45,3183.23,8388.53,69.97,344.56,907.99
SUIUSDT,perpetual,16,0.01,0.02114179,mediana_da_familia,10292.23,57357.53,137315.11,102.92,573.58,1373.15,11.14,62.08,148.63
SUIUSDT,perpetual,16,0.02,0.02114179,mediana_da_familia,10292.23,57357.53,137315.11,205.84,1147.15,2746.30,22.28,124.17,297.26
SUIUSDT,perpetual,16,0.05,0.02114179,mediana_da_familia,10292.23,57357.53,137315.11,514.61,2867.88,6865.76,55.70,310.42,743.16
SUIUSDT,perpetual,17,0.01,0.02114179,mediana_da_familia,10211.51,56852.10,151384.07,102.12,568.52,1513.84,11.05,61.54,163.86
SUIUSDT,perpetual,17,0.02,0.02114179,mediana_da_familia,10211.51,56852.10,151384.07,204.23,1137.04,3027.68,22.11,123.08,327.72
SUIUSDT,perpetual,17,0.05,0.02114179,mediana_da_familia,10211.51,56852.10,151384.07,510.58,2842.60,7569.20,55.27,307.69,819.30
SUIUSDT,perpetual,18,0.01,0.02114179,mediana_da_familia,8225.13,49921.37,148387.61,82.25,499.21,1483.88,8.90,54.04,160.62
SUIUSDT,perpetual,18,0.02,0.02114179,mediana_da_familia,8225.13,49921.37,148387.61,164.50,998.43,2967.75,17.81,108.07,321.23
SUIUSDT,perpetual,18,0.05,0.02114179,mediana_da_familia,8225.13,49921.37,148387.61,411.26,2496.07,7419.38,44.52,270.18,803.09
SUIUSDT,perpetual,19,0.01,0.02114179,mediana_da_familia,12190.08,52171.90,162778.13,121.90,521.72,1627.78,13.19,56.47,176.19
SUIUSDT,perpetual,19,0.02,0.02114179,mediana_da_familia,12190.08,52171.90,162778.13,243.80,1043.44,3255.56,26.39,112.94,352.39
SUIUSDT,perpetual,19,0.05,0.02114179,mediana_da_familia,12190.08,52171.90,162778.13,609.50,2608.60,8138.91,65.97,282.36,880.97
SUIUSDT,perpetual,20,0.01,0.02114179,mediana_da_familia,13222.67,52126.53,147505.34,132.23,521.27,1475.05,14.31,56.42,159.66
SUIUSDT,perpetual,20,0.02,0.02114179,mediana_da_familia,13222.67,52126.53,147505.34,264.45,1042.53,2950.11,28.62,112.85,319.32
SUIUSDT,perpetual,20,0.05,0.02114179,mediana_da_familia,13222.67,52126.53,147505.34,661.13,2606.33,7375.27,71.56,282.11,798.31
SUIUSDT,perpetual,21,0.01,0.02114179,mediana_da_familia,19942.05,70571.67,173619.45,199.42,705.72,1736.19,21.59,76.39,187.93
