versao,dia,mercado,janela,barra,rotulo,r_exf,r_net,atr_pct,risco_pct
mean_reversion v10,2026-07-01,SOLUSDT,J1,2026-07-01T07:00:00Z,BTC_BEAR,0.277891,,0.01236903411761890195175425605,0.019406
mean_reversion v10,2026-07-01,ARBUSDT,J1,2026-07-01T07:00:00Z,BTC_BEAR,0.319164,,0.01199518344715263222175778712,0.018965
mean_reversion v10,2026-07-01,SOLUSDT,J1,2026-07-01T12:30:00Z,BTC_BEAR,1.628482,,0.01183267641473987524270405973,0.016414
mean_reversion v10,2026-07-01,PROMUSDT,J1,2026-07-01T18:30:00Z,BTC_BEAR,0.696403,,0.01077475732790935705162925181,0.016841
mean_reversion v10,2026-07-01,ZECUSDT,J1,2026-07-01T18:45:00Z,BTC_BEAR,0.932066,,0.01629490764307137687204287764,0.024776
mean_reversion v10,2026-07-01,SAHARAUSDT,J1,2026-07-01T19:45:00Z,BTC_BEAR,-0.328879,,0.01526733023856167340907848674,0.023575
mean_reversion v10,2026-07-01,DASHUSDT,J1,2026-07-01T20:00:00Z,BTC_BEAR,1.376771,,0.01149481207527754360377981049,0.017531
mean_reversion v10,2026-07-01,UNIUSDT,J1,2026-07-01T20:00:00Z,BTC_BEAR,1.537442,,0.01229537168538867691673448334,0.017623
mean_reversion v10,2026-07-01,DOGEUSDT,J1,2026-07-01T20:00:00Z,BTC_BEAR,-0.724622,,0.009598176749976264660455960168,0.014311
mean_reversion v10,2026-07-01,ETHUSDT,J1,2026-07-01T20:15:00Z,BTC_BEAR,-0.475841,,0.009555262341127063923743496927,0.012222
mean_reversion v10,2026-07-01,TAOUSDT,J1,2026-07-01T20:15:00Z,BTC_BEAR,-0.230690,,0.01394014236064112398922983017,0.020162
mean_reversion v10,2026-07-01,BTCUSDT,J1,2026-07-01T20:15:00Z,BTC_BEAR,1.394321,,0.008048119382070232192125028743,0.012020
mean_reversion v10,2026-07-01,SUIUSDT,J1,2026-07-01T20:15:00Z,BTC_BEAR,0.223032,,0.01176574818263538522237328777,0.016852
mean_reversion v10,2026-07-01,SOLUSDT,J1,2026-07-01T20:30:00Z,BTC_BEAR,0.056961,,0.01269294528412025155663926282,0.019662
mean_reversion v10,2026-07-01,XRPUSDT,J1,2026-07-01T20:30:00Z,BTC_BEAR,-0.959670,,0.008051503364441230385031734681,0.012711
mean_reversion v10,2026-07-01,ARBUSDT,J1,2026-07-01T20:45:00Z,BTC_BEAR,-0.664107,,0.01332734630468761204610288271,0.021484
mean_reversion v10,2026-07-02,LINKUSDT,J1,2026-07-02T00:15:00Z,HIGH_VOLATILITY,1.362372,,0.01064385186349919468969560604,0.016295
mean_reversion v10,2026-07-02,SAHARAUSDT,J1,2026-07-02T00:45:00Z,HIGH_VOLATILITY,1.198576,,0.01537966037190041845148868789,0.025820
mean_reversion v10,2026-07-02,BTCUSDT,J1,2026-07-02T01:00:00Z,HIGH_VOLATILITY,1.282581,,0.008586616780957116103412196985,0.013477
mean_reversion v10,2026-07-02,ETHUSDT,J1,2026-07-02T01:00:00Z,HIGH_VOLATILITY,1.332684,,0.009908949489419231542896349714,0.015313
mean_reversion v10,2026-07-02,TAOUSDT,J1,2026-07-02T06:00:00Z,HIGH_VOLATILITY,0.695067,,0.013903928479239638176056197,0.020679
mean_reversion v10,2026-07-02,PROMUSDT,J1,2026-07-02T06:45:00Z,HIGH_VOLATILITY,-0.306160,,0.01241039166705962648582670799,0.018333
mean_reversion v10,2026-07-02,DASHUSDT,J1,2026-07-02T07:15:00Z,HIGH_VOLATILITY,0.751977,,0.01208230127179007269859388219,0.018750
mean_reversion v10,2026-07-02,XRPUSDT,J1,2026-07-02T07:15:00Z,HIGH_VOLATILITY,1.190379,,0.008571629755526748995886567397,0.014001
mean_reversion v10,2026-07-02,UNIUSDT,J1,2026-07-02T07:15:00Z,HIGH_VOLATILITY,1.345233,,0.01221017083692221279683994286,0.018904
mean_reversion v10,2026-07-02,LINKUSDT,J1,2026-07-02T07:30:00Z,HIGH_VOLATILITY,1.306849,,0.009674246434599413096625654067,0.015118
mean_reversion v10,2026-07-02,ETHUSDT,J1,2026-07-02T07:45:00Z,HIGH_VOLATILITY,1.352209,,0.009751772970586660885764065065,0.014950
mean_reversion v10,2026-07-02,SAHARAUSDT,J1,2026-07-02T09:30:00Z,HIGH_VOLATILITY,0.030738,,0.01533663804280429716684605457,0.027336
mean_reversion v10,2026-07-02,ARBUSDT,J1,2026-07-02T14:45:00Z,HIGH_VOLATILITY,0.242501,,0.01369297610903461224551707919,0.022522
mean_reversion v10,2026-07-02,SOLUSDT,J1,2026-07-02T15:00:00Z,HIGH_VOLATILITY,0.094776,,0.01436882575839498125601197652,0.023353
mean_reversion v10,2026-07-02,NEARUSDT,J1,2026-07-02T15:00:00Z,HIGH_VOLATILITY,0.646092,,0.01656659517518285012271469719,0.024414
mean_reversion v10,2026-07-02,SUIUSDT,J1,2026-07-02T15:15:00Z,HIGH_VOLATILITY,-0.212017,,0.0123742383594413008441820496,0.019629
mean_reversion v10,2026-07-02,ZECUSDT,J1,2026-07-02T16:00:00Z,HIGH_VOLATILITY,-0.494216,,0.01808624947988165573470965804,0.028623
mean_reversion v10,2026-07-02,TAOUSDT,J1,2026-07-02T16:45:00Z,HIGH_VOLATILITY,-0.058927,,0.01555487503683117295830223542,0.024237
mean_reversion v10,2026-07-02,LINKUSDT,J1,2026-07-02T19:45:00Z,HIGH_VOLATILITY,-0.061426,,0.01080432082642210936809112973,0.017852
mean_reversion v10,2026-07-02,XRPUSDT,J1,2026-07-02T19:45:00Z,HIGH_VOLATILITY,-0.016369,,0.009526148878642033861053008302,0.015300
mean_reversion v10,2026-07-02,DOGEUSDT,J1,2026-07-02T20:15:00Z,HIGH_VOLATILITY,-0.181506,,0.009735954832925739169820783211,0.015460
mean_reversion v10,2026-07-02,SUIUSDT,J1,2026-07-02T20:45:00Z,HIGH_VOLATILITY,-0.539949,,0.0110961604732508595167228218,0.017542
mean_reversion v10,2026-07-02,ZECUSDT,J1,2026-07-02T20:45:00Z,HIGH_VOLATILITY,-0.240562,,0.01817785251680510197266254643,0.028586
mean_reversion v10,2026-07-02,DASHUSDT,J1,2026-07-02T21:00:00Z,HIGH_VOLATILITY,0.345605,,0.01253798667619712039363640411,0.019395
mean_reversion v10,2026-07-02,UNIUSDT,J1,2026-07-02T21:30:00Z,HIGH_VOLATILITY,-0.079116,,0.0190153738447697933138073253,0.029213
mean_reversion v10,2026-07-02,NEARUSDT,J1,2026-07-02T22:00:00Z,HIGH_VOLATILITY,0.743988,,0.01464363898531035800602528713,0.021028
mean_reversion v10,2026-07-02,SOLUSDT,J1,2026-07-02T22:30:00Z,HIGH_VOLATILITY,0.135613,,0.01167900697728768868483182729,0.018136
mean_reversion v10,2026-07-02,TAOUSDT,J1,2026-07-02T22:45:00Z,HIGH_VOLATILITY,1.078303,,0.01346852696046613804797147464,0.020262
mean_reversion v10,2026-07-03,SAHARAUSDT,J1,2026-07-03T04:30:00Z,BTC_BULL,1.326256,,0.01079040672274770307743827712,0.016821
mean_reversion v10,2026-07-03,TAOUSDT,J1,2026-07-03T16:00:00Z,BTC_BULL,-0.277794,,0.01159572015863505253263465002,0.019214
mean_reversion v10,2026-07-03,NEARUSDT,J1,2026-07-03T17:00:00Z,BTC_BULL,0.107978,,0.01502770156488572912927359421,0.022645
mean_reversion v10,2026-07-03,ZECUSDT,J1,2026-07-03T17:00:00Z,BTC_BULL,0.666350,,0.01722878887418030435945271529,0.025659
mean_reversion v10,2026-07-03,DASHUSDT,J1,2026-07-03T18:30:00Z,BTC_BULL,0.171464,,0.0120795653056208887457063282,0.019298
mean_reversion v10,2026-07-03,UNIUSDT,J1,2026-07-03T19:00:00Z,BTC_BULL,-0.694174,,0.0126479600045290843544640287,0.019258
mean_reversion v10,2026-07-03,DASHUSDT,J1,2026-07-03T23:30:00Z,BTC_BULL,-0.319085,,0.01172324098825169869964455705,0.018517
mean_reversion v10,2026-07-04,ZECUSDT,J1,2026-07-04T01:45:00Z,BTC_BULL,0.261305,,0.01694204053758792182871390944,0.026433
mean_reversion v10,2026-07-04,NEARUSDT,J1,2026-07-04T01:45:00Z,BTC_BULL,-0.495846,,0.01402207401611863718400855766,0.023008
mean_reversion v10,2026-07-04,SAHARAUSDT,J1,2026-07-04T02:00:00Z,BTC_BULL,-0.397789,,0.0109354830243276596201574064,0.018790
mean_reversion v10,2026-07-04,SOLUSDT,J1,2026-07-04T02:00:00Z,BTC_BULL,1.339806,,0.008176098493206903130031693,0.012495
mean_reversion v10,2026-07-04,DOGEUSDT,J1,2026-07-04T02:00:00Z,BTC_BULL,0.182889,,0.008984355471099045867228560023,0.013940
mean_reversion v10,2026-07-04,SUIUSDT,J1,2026-07-04T02:00:00Z,BTC_BULL,-0.296263,,0.01048309937007556815085913969,0.016056
mean_reversion v10,2026-07-04,ARBUSDT,J1,2026-07-04T05:30:00Z,BTC_BULL,-1.022806,,0.009232098926421733904430241257,0.013504
mean_reversion v10,2026-07-04,ZECUSDT,J1,2026-07-04T09:45:00Z,BTC_BULL,0.441412,,0.01488735196436374133403563556,0.023414
mean_reversion v10,2026-07-04,DOGEUSDT,J1,2026-07-04T20:45:00Z,BTC_BULL,-1.103266,,0.008593345844611245479704267537,0.013425
mean_reversion v10,2026-07-04,ARBUSDT,J1,2026-07-04T20:45:00Z,BTC_BULL,-0.686355,,0.009388332461868189650791650004,0.014621
mean_reversion v10,2026-07-04,XRPUSDT,J1,2026-07-04T20:45:00Z,BTC_BULL,-0.708088,,0.0100941970224244857399811806,0.015801
mean_reversion v10,2026-07-04,SUIUSDT,J1,2026-07-04T20:45:00Z,BTC_BULL,-1.090038,,0.009827162650209983150120679303,0.015376
mean_reversion v10,2026-07-04,DASHUSDT,J1,2026-07-04T22:15:00Z,BTC_BULL,-1.088879,,0.01017666972133772552251694679,0.015574
mean_reversion v10,2026-07-04,UNIUSDT,J1,2026-07-04T23:00:00Z,BTC_BULL,-1.098537,,0.009185207329493794261680614706,0.014063
mean_reversion v10,2026-07-04,ZECUSDT,J1,2026-07-04T23:00:00Z,BTC_BULL,-1.071537,,0.01209393976803770545989722899,0.019297
mean_reversion v10,2026-07-04,SAHARAUSDT,J1,2026-07-04T23:00:00Z,BTC_BULL,-1.093548,,0.01007379740965298788727456024,0.014805
mean_reversion v10,2026-07-04,PROMUSDT,J1,2026-07-04T23:30:00Z,BTC_BULL,-0.538142,,0.009529389208920306608650100209,0.016609
mean_reversion v10,2026-07-04,TAOUSDT,J1,2026-07-04T23:30:00Z,BTC_BULL,-1.093163,,0.009088855787743138823733387616,0.014865
mean_reversion v10,2026-07-05,NEARUSDT,J1,2026-07-05T00:30:00Z,BTC_BULL,-0.413238,,0.01302094843297392397281182904,0.018232
mean_reversion v10,2026-07-05,SUIUSDT,J1,2026-07-05T21:15:00Z,BTC_BULL,0.198429,,0.008184369312317621612643326842,0.013283
mean_reversion v10,2026-07-06,NEARUSDT,J1,2026-07-06T02:15:00Z,BTC_BULL,-0.643435,,0.01429590572151046052626051436,0.023991
mean_reversion v10,2026-07-06,DASHUSDT,J1,2026-07-06T03:00:00Z,BTC_BULL,-1.096400,,0.009186650882968753508846098964,0.014371
mean_reversion v10,2026-07-06,UNIUSDT,J1,2026-07-06T03:45:00Z,BTC_BULL,-1.085471,,0.009709587091403830224780113977,0.016188
mean_reversion v10,2026-07-06,LINKUSDT,J1,2026-07-06T04:00:00Z,BTC_BULL,-0.498945,,0.008031887107905550707571736983,0.012270
mean_reversion v10,2026-07-06,DOGEUSDT,J1,2026-07-06T04:15:00Z,BTC_BULL,-0.574428,,0.009001070478605768168687080351,0.013589
mean_reversion v10,2026-07-06,TAOUSDT,J1,2026-07-06T04:15:00Z,BTC_BULL,-1.088309,,0.01003727664341699466133859249,0.015673
mean_reversion v10,2026-07-06,ARBUSDT,J1,2026-07-06T04:45:00Z,BTC_BULL,-1.084453,,0.01041075944773301768339146739,0.016380
mean_reversion v10,2026-07-06,UNIUSDT,J1,2026-07-06T23:30:00Z,HIGH_VOLATILITY,-1.021816,,0.01252726319748858733695932521,0.019420
mean_reversion v10,2026-07-07,DOGEUSDT,J1,2026-07-07T00:00:00Z,HIGH_VOLATILITY,-1.092474,,0.009589265558984527046829893888,0.014975
mean_reversion v10,2026-07-07,ARBUSDT,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.077983,,0.01124113075301444240567572884,0.017722
mean_reversion v10,2026-07-07,SUIUSDT,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.080018,,0.01049513958963541468313327284,0.017277
mean_reversion v10,2026-07-07,TAOUSDT,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.069232,,0.01196340670249852573424134286,0.019931
mean_reversion v10,2026-07-07,LINKUSDT,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.092418,,0.009120592398196534869167654301,0.014984
mean_reversion v10,2026-07-07,XRPUSDT,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.089847,,0.009302953699878696408102700819,0.015408
mean_reversion v10,2026-07-07,ETHUSDT,J1,2026-07-07T01:45:00Z,HIGH_VOLATILITY,-1.093112,,0.009108017024790120537898659053,0.014873
mean_reversion v10,2026-07-07,PROMUSDT,J1,2026-07-07T02:15:00Z,HIGH_VOLATILITY,1.606110,,0.01014506583257818533344682273,0.014056
mean_reversion v10,2026-07-07,SOLUSDT,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,-0.352876,,0.00964478389924320658682372007,0.015718
mean_reversion v10,2026-07-07,DASHUSDT,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,0.130441,,0.01100013472270689135193038548,0.017508
mean_reversion v10,2026-07-07,NEARUSDT,J1,2026-07-07T02:45:00Z,HIGH_VOLATILITY,-1.052561,,0.01625545515329291574853994594,0.026134
mean_reversion v10,2026-07-07,SAHARAUSDT,J1,2026-07-07T03:00:00Z,HIGH_VOLATILITY,-0.536219,,0.01204971799615431432770542365,0.017740
mean_reversion v10,2026-07-07,DASHUSDT,J1,2026-07-07T11:30:00Z,HIGH_VOLATILITY,0.219384,,0.01173610782084371811136100109,0.019381
mean_reversion v10,2026-07-07,UNIUSDT,J1,2026-07-07T13:45:00Z,HIGH_VOLATILITY,1.170198,,0.01099674732633571664471144417,0.018461
mean_reversion v10,2026-07-07,ETHUSDT,J1,2026-07-07T19:30:00Z,BTC_BULL,-0.274280,,0.009721730657458708404470797933,0.016426
mean_reversion v10,2026-07-07,PROMUSDT,J1,2026-07-07T20:00:00Z,BTC_BULL,1.393380,,0.01798587286011607090410317804,0.027562
mean_reversion v10,2026-07-07,ZECUSDT,J1,2026-07-07T20:30:00Z,BTC_BULL,-1.045378,,0.01919229104019690592549474305,0.030182
mean_reversion v10,2026-07-07,DASHUSDT,J1,2026-07-07T21:00:00Z,BTC_BULL,-0.158850,,0.01590628233165506544544977646,0.026624
mean_reversion v10,2026-07-07,UNIUSDT,J1,2026-07-07T21:45:00Z,BTC_BULL,-0.150880,,0.01400978195560966257542098307,0.021506
mean_reversion v10,2026-07-07,ZECUSDT,J1,2026-07-07T22:45:00Z,BTC_BULL,0.021442,,0.01984218105872662519977541611,0.029280
mean_reversion v10,2026-07-08,PROMUSDT,J1,2026-07-08T01:15:00Z,BTC_BULL,-1.044568,,0.02063521558098780435512936279,0.030718
mean_reversion v10,2026-07-08,DASHUSDT,J1,2026-07-08T01:45:00Z,BTC_BULL,-1.054353,,0.01518044454759509803520170476,0.025288
mean_reversion v10,2026-07-08,UNIUSDT,J1,2026-07-08T08:45:00Z,BTC_BULL,1.454040,,0.01911237322013381215647744998,0.029715
mean_reversion v10,2026-07-08,DOGEUSDT,J1,2026-07-08T21:30:00Z,SIDEWAYS,0.058795,,0.009258325718028328013913000116,0.015320
mean_reversion v10,2026-07-09,DOGEUSDT,J1,2026-07-09T03:00:00Z,SIDEWAYS,0.876800,,0.008429037147015701218759787463,0.012414
mean_reversion v10,2026-07-09,DASHUSDT,J1,2026-07-09T03:30:00Z,SIDEWAYS,0.207646,,0.01167883029575627923171802588,0.018691
mean_reversion v10,2026-07-09,PROMUSDT,J1,2026-07-09T04:30:00Z,SIDEWAYS,1.314029,,0.0170126897464698918087609321,0.027048
mean_reversion v10,2026-07-09,UNIUSDT,J1,2026-07-09T04:30:00Z,SIDEWAYS,1.228984,,0.02010618259506018634258515495,0.033449
mean_reversion v10,2026-07-09,DASHUSDT,J1,2026-07-09T09:15:00Z,SIDEWAYS,-0.608713,,0.01006888367144868823398750873,0.014844
mean_reversion v10,2026-07-09,NEARUSDT,J1,2026-07-09T09:30:00Z,SIDEWAYS,0.151875,,0.01214720702565293263959718963,0.017848
mean_reversion v10,2026-07-09,SOLUSDT,J1,2026-07-09T10:45:00Z,SIDEWAYS,-0.365717,,0.008329825712988641288264741964,0.012470
mean_reversion v10,2026-07-09,SUIUSDT,J1,2026-07-09T10:45:00Z,SIDEWAYS,-0.381178,,0.009580877309070385895630287073,0.014323
mean_reversion v10,2026-07-09,SAHARAUSDT,J1,2026-07-09T11:30:00Z,SIDEWAYS,-0.879301,,0.01768415157340716766694544102,0.026155
mean_reversion v10,2026-07-09,TAOUSDT,J1,2026-07-09T11:45:00Z,SIDEWAYS,0.552040,,0.009750080694863801193482751416,0.015337
mean_reversion v10,2026-07-09,ZECUSDT,J1,2026-07-09T12:30:00Z,SIDEWAYS,-0.186989,,0.01285268759560066601576000108,0.021002
mean_reversion v10,2026-07-09,UNIUSDT,J1,2026-07-09T12:45:00Z,SIDEWAYS,0.546086,,0.01635433325575326406681479124,0.020673
mean_reversion v10,2026-07-09,NEARUSDT,J1,2026-07-09T17:00:00Z,SIDEWAYS,0.394812,,0.01267816766753107747545692531,0.020119
mean_reversion v10,2026-07-09,ARBUSDT,J1,2026-07-09T22:45:00Z,SIDEWAYS,0.601790,,0.02442865907198660145577044262,0.045414
mean_reversion v10,2026-07-09,DASHUSDT,J1,2026-07-09T23:15:00Z,SIDEWAYS,1.446015,,0.009115206139717827996851227319,0.013390
mean_reversion v10,2026-07-09,ZECUSDT,J1,2026-07-09T23:30:00Z,SIDEWAYS,0.831015,,0.01576436498805324735177913138,0.022724
mean_reversion v10,2026-07-09,NEARUSDT,J1,2026-07-09T23:45:00Z,SIDEWAYS,0.718588,,0.01138540508652767034582468136,0.018215
mean_reversion v10,2026-07-10,TAOUSDT,J1,2026-07-10T06:45:00Z,SIDEWAYS,0.286637,,0.01096942650283319206409980069,0.018578
mean_reversion v10,2026-07-10,NEARUSDT,J1,2026-07-10T07:15:00Z,SIDEWAYS,0.464248,,0.0104058213455259013239835382,0.014637
mean_reversion v10,2026-07-10,PROMUSDT,J1,2026-07-10T09:45:00Z,SIDEWAYS,-0.293527,,0.01543844964773072802227280884,0.023058
mean_reversion v10,2026-07-10,DASHUSDT,J1,2026-07-10T11:45:00Z,SIDEWAYS,-0.736259,,0.0101099182068674694711923748,0.016683
mean_reversion v10,2026-07-10,NEARUSDT,J1,2026-07-10T12:30:00Z,SIDEWAYS,-1.100110,,0.009850673624772621796288974421,0.013844
mean_reversion v10,2026-07-10,ARBUSDT,J1,2026-07-10T12:45:00Z,SIDEWAYS,-1.038925,,0.02278712402515794861680813529,0.035060
mean_reversion v10,2026-07-10,TAOUSDT,J1,2026-07-10T13:15:00Z,BTC_BULL,-1.084565,,0.01032245413056138135507656647,0.016359
mean_reversion v10,2026-07-10,PROMUSDT,J1,2026-07-10T14:30:00Z,BTC_BULL,0.508906,,0.01376777020528176008111249712,0.021305
mean_reversion v10,2026-07-10,SAHARAUSDT,J1,2026-07-10T14:45:00Z,BTC_BULL,-0.069785,,0.01004483480161717135695230145,0.014792
mean_reversion v10,2026-07-10,UNIUSDT,J1,2026-07-10T15:15:00Z,BTC_BULL,-0.111110,,0.0181994974352624826941157279,0.030663
mean_reversion v10,2026-07-10,LINKUSDT,J1,2026-07-10T15:15:00Z,BTC_BULL,-0.070922,,0.008006612175170358376101838781,0.013956
mean_reversion v10,2026-07-10,ZECUSDT,J1,2026-07-10T16:00:00Z,BTC_BULL,0.251852,,0.01816060556567037913184970149,0.028387
mean_reversion v10,2026-07-10,SUIUSDT,J1,2026-07-10T18:30:00Z,BTC_BULL,0.580871,,0.009768071245673772510643881044,0.015089
mean_reversion v10,2026-07-10,UNIUSDT,J1,2026-07-10T20:45:00Z,BTC_BULL,-0.555154,,0.01663970930675315869303723804,0.025041
mean_reversion v10,2026-07-10,ZECUSDT,J1,2026-07-10T23:15:00Z,BTC_BULL,0.348483,,0.01495619547546788784597512669,0.025467
mean_reversion v10,2026-07-11,SUIUSDT,J1,2026-07-11T00:30:00Z,BTC_BULL,0.200040,,0.009011270006513257101716718604,0.014437
mean_reversion v10,2026-07-11,PROMUSDT,J1,2026-07-11T01:30:00Z,BTC_BULL,-0.130668,,0.01430941092724239704879484813,0.021375
mean_reversion v10,2026-07-11,SUIUSDT,J1,2026-07-11T10:30:00Z,BTC_BULL,0.374870,,0.008801072746605809706480287474,0.014090
mean_reversion v10,2026-07-11,PROMUSDT,J1,2026-07-11T22:15:00Z,BTC_BULL,-1.079939,,0.01111081689180483364417819649,0.017294
mean_reversion v10,2026-07-11,NEARUSDT,J1,2026-07-11T22:45:00Z,BTC_BULL,-1.106873,,0.008199725144176183321538166913,0.012976
mean_reversion v10,2026-07-11,PROMUSDT,J1,2026-07-11T23:45:00Z,BTC_BULL,-0.721332,,0.01118303815573036736424621428,0.016719
mean_reversion v10,2026-07-12,ARBUSDT,J1,2026-07-12T00:00:00Z,BTC_BULL,1.261276,,0.02047352738328462005866414224,0.033226
mean_reversion v10,2026-07-12,UNIUSDT,J1,2026-07-12T00:15:00Z,BTC_BULL,-0.213532,,0.01692808446808313825564146433,0.026018
mean_reversion v10,2026-07-12,ZECUSDT,J1,2026-07-12T00:30:00Z,BTC_BULL,0.844287,,0.01514183740400817376517165759,0.019473
mean_reversion v10,2026-07-12,SUIUSDT,J1,2026-07-12T18:30:00Z,BTC_BULL,-0.338735,,0.00832356553659004439757252981,0.012699
mean_reversion v10,2026-07-12,TAOUSDT,J1,2026-07-12T20:45:00Z,LOW_VOLATILITY,-1.112935,,0.008437799178272800130561215066,0.012286
mean_reversion v10,2026-07-12,DASHUSDT,J1,2026-07-12T21:45:00Z,LOW_VOLATILITY,0.091764,,0.01056297884913557732481239079,0.015876
mean_reversion v10,2026-07-12,UNIUSDT,J1,2026-07-12T22:30:00Z,LOW_VOLATILITY,-1.070230,,0.01241884930320683722305047785,0.019651
mean_reversion v10,2026-07-12,ZECUSDT,J1,2026-07-12T22:30:00Z,LOW_VOLATILITY,-0.705231,,0.01468117978711846815086802342,0.024882
mean_reversion v10,2026-07-12,NEARUSDT,J1,2026-07-12T22:30:00Z,LOW_VOLATILITY,-0.209845,,0.01093896792803113817083076021,0.017041
mean_reversion v10,2026-07-14,ZECUSDT,J2,2026-07-14T09:45:00Z,BTC_BEAR,1.313164,,0.01277601611471192670715525323,0.020183
mean_reversion v10,2026-07-14,NEARUSDT,J2,2026-07-14T09:45:00Z,BTC_BEAR,0.949164,,0.01581062738915707700642209864,0.023446
mean_reversion v10,2026-07-14,ARBUSDT,J2,2026-07-14T17:45:00Z,SIDEWAYS,-0.030024,,0.01415465615101152159065371362,0.022862
mean_reversion v10,2026-07-14,TAOUSDT,J2,2026-07-14T18:30:00Z,SIDEWAYS,-0.182511,,0.01157876740596741494421731254,0.016927
mean_reversion v10,2026-07-14,LINKUSDT,J2,2026-07-14T18:30:00Z,SIDEWAYS,0.231279,,0.009753596694774437489967693843,0.014406
mean_reversion v10,2026-07-14,DASHUSDT,J2,2026-07-14T18:45:00Z,SIDEWAYS,0.315579,,0.009563650627381013416605849052,0.016190
mean_reversion v10,2026-07-14,NEARUSDT,J2,2026-07-14T19:00:00Z,SIDEWAYS,-0.398835,,0.01414898221564806355280345033,0.022293
mean_reversion v10,2026-07-14,ZECUSDT,J2,2026-07-14T20:45:00Z,SIDEWAYS,1.339878,,0.01575551070260259801073193083,0.024711
mean_reversion v10,2026-07-14,UNIUSDT,J2,2026-07-14T23:15:00Z,SIDEWAYS,-0.035694,,0.01288849360151307112642991826,0.017744
mean_reversion v10,2026-07-14,NEARUSDT,J2,2026-07-14T23:45:00Z,SIDEWAYS,0.132556,,0.01240013810624906034326343226,0.018764
mean_reversion v10,2026-07-15,SUIUSDT,J2,2026-07-15T02:00:00Z,SIDEWAYS,-1.107698,,0.008624034086671410170850940447,0.012878
mean_reversion v10,2026-07-15,ETHUSDT,J2,2026-07-15T02:00:00Z,SIDEWAYS,0.369451,,0.008035232958829511057809668812,0.012561
mean_reversion v10,2026-07-15,LINKUSDT,J2,2026-07-15T02:45:00Z,SIDEWAYS,0.952302,,0.008229990144697684844796865931,0.013229
mean_reversion v10,2026-07-15,SAHARAUSDT,J2,2026-07-15T02:45:00Z,SIDEWAYS,-0.598977,,0.01001602218167006633533374,0.015710
mean_reversion v10,2026-07-15,SUIUSDT,J2,2026-07-15T03:00:00Z,SIDEWAYS,0.181926,,0.009244585462848047656688023038,0.014589
mean_reversion v10,2026-07-15,ZECUSDT,J2,2026-07-15T05:15:00Z,SIDEWAYS,0.157128,,0.01655328630507713122801947678,0.025431
mean_reversion v10,2026-07-15,DASHUSDT,J2,2026-07-15T05:45:00Z,SIDEWAYS,-0.107688,,0.009923503893634471995265834589,0.015847
mean_reversion v10,2026-07-15,SOLUSDT,J2,2026-07-15T08:15:00Z,SIDEWAYS,-0.136502,,0.008402127194702357549033101724,0.013698
mean_reversion v10,2026-07-15,SAHARAUSDT,J2,2026-07-15T16:30:00Z,BTC_BULL,-0.095387,,0.01419218947946666027795239342,0.020955
mean_reversion v10,2026-07-15,NEARUSDT,J2,2026-07-15T16:30:00Z,BTC_BULL,-0.566800,,0.01146794990383151144516135796,0.015492
mean_reversion v10,2026-07-15,DOGEUSDT,J2,2026-07-15T16:45:00Z,BTC_BULL,0.133848,,0.008040140003610336585520200755,0.012390
mean_reversion v10,2026-07-15,ZECUSDT,J2,2026-07-15T18:30:00Z,BTC_BULL,0.362253,,0.01614677209948105645759595048,0.026256
mean_reversion v10,2026-07-15,DASHUSDT,J2,2026-07-15T19:15:00Z,BTC_BULL,0.138541,,0.0120690353674442168371347016,0.018955
mean_reversion v10,2026-07-16,LINKUSDT,J2,2026-07-16T01:30:00Z,BTC_BULL,0.479147,,0.00871636283836832149986291536,0.014268
mean_reversion v10,2026-07-16,NEARUSDT,J2,2026-07-16T04:30:00Z,BTC_BULL,-1.079528,,0.01147487284769408606172237619,0.017382
mean_reversion v10,2026-07-16,SUIUSDT,J2,2026-07-16T06:45:00Z,BTC_BULL,-1.103746,,0.009076507092083726714614750656,0.013363
mean_reversion v10,2026-07-16,UNIUSDT,J2,2026-07-16T06:45:00Z,BTC_BULL,0.568423,,0.0126848968670089115488235729,0.019462
mean_reversion v10,2026-07-16,LINKUSDT,J2,2026-07-16T06:45:00Z,BTC_BULL,-1.112206,,0.008126551252477708700483646562,0.012365
mean_reversion v10,2026-07-16,TAOUSDT,J2,2026-07-16T07:00:00Z,BTC_BULL,-1.085740,,0.01039749014967066005663832212,0.016137
mean_reversion v10,2026-07-16,UNIUSDT,J2,2026-07-16T15:30:00Z,BTC_BULL,-0.491961,,0.01455813781608986546912315111,0.021266
mean_reversion v10,2026-07-16,PROMUSDT,J2,2026-07-16T18:45:00Z,BTC_BULL,-0.244190,,0.01385066426951834145509654848,0.020785
mean_reversion v10,2026-07-16,SAHARAUSDT,J2,2026-07-16T20:00:00Z,BTC_BULL,-1.064685,,0.01244237189809613918629292291,0.021310
