versao,dia,mercado,original,janela,barra,rotulo,r_exf,r_net,r_bruto,risco_pct
momentum v11,2026-08-24,SOLUSDT,t,J3,2026-08-24T07:15:00Z,HIGH_VOLATILITY,-0.589041,-0.589041,-0.481682,0.018535
momentum v11,2026-08-24,LINKUSDT,f,J3,2026-08-24T07:15:00Z,HIGH_VOLATILITY,-0.400398,-0.400398,-0.308643,0.021711
momentum v11,2026-08-24,DASHUSDT,f,J3,2026-08-24T07:15:00Z,HIGH_VOLATILITY,-0.932845,-0.932845,-0.877074,0.035285
momentum v11,2026-08-24,ETHUSDT,t,J3,2026-08-24T07:15:00Z,HIGH_VOLATILITY,-0.505217,-0.505217,-0.375393,0.015352
momentum v11,2026-08-24,BTCUSDT,f,J3,2026-08-24T07:15:00Z,HIGH_VOLATILITY,-0.622813,-0.622813,-0.428644,0.010271
momentum v11,2026-08-24,BNBUSDT,f,J3,2026-08-24T07:15:00Z,HIGH_VOLATILITY,-0.423715,-0.423715,-0.252044,0.011626
momentum v11,2026-08-24,XRPUSDT,t,J3,2026-08-24T07:15:00Z,HIGH_VOLATILITY,-0.498893,-0.498893,-0.429577,0.028658
momentum v11,2026-08-24,PROMUSDT,f,J3,2026-08-24T07:30:00Z,HIGH_VOLATILITY,0.351916,0.351486,0.369126,0.118692
momentum v11,2026-08-24,BTCUSDT,f,J3,2026-08-24T10:15:00Z,HIGH_VOLATILITY,-0.315305,-0.315305,-0.112354,0.009843
momentum v11,2026-08-24,ETHUSDT,t,J3,2026-08-24T10:15:00Z,HIGH_VOLATILITY,-0.516041,-0.516041,-0.376492,0.014285
momentum v11,2026-08-24,TAOUSDT,f,J3,2026-08-24T10:15:00Z,HIGH_VOLATILITY,-0.549913,-0.549913,-0.480214,0.028481
momentum v11,2026-08-24,LINKUSDT,f,J3,2026-08-24T11:45:00Z,HIGH_VOLATILITY,-0.479197,-0.479197,-0.375904,0.019280
momentum v11,2026-08-24,SUIUSDT,f,J3,2026-08-24T11:45:00Z,HIGH_VOLATILITY,-0.545965,-0.545965,-0.473326,0.027339
momentum v11,2026-08-24,BTCUSDT,f,J3,2026-08-24T11:45:00Z,HIGH_VOLATILITY,0.941963,0.941963,1.138862,0.010210
momentum v11,2026-08-24,BNBUSDT,f,J3,2026-08-24T11:45:00Z,HIGH_VOLATILITY,-0.701044,-0.701044,-0.512883,0.010594
momentum v11,2026-08-24,SAHARAUSDT,f,J3,2026-08-24T11:45:00Z,HIGH_VOLATILITY,-0.571525,-0.573891,-0.477075,0.021056
momentum v11,2026-08-24,TAOUSDT,f,J3,2026-08-24T11:45:00Z,HIGH_VOLATILITY,-0.287775,-0.289539,-0.216995,0.028154
momentum v11,2026-08-24,XRPUSDT,t,J3,2026-08-24T11:45:00Z,HIGH_VOLATILITY,-0.295144,-0.295144,-0.213128,0.024308
momentum v11,2026-08-24,SOLUSDT,t,J3,2026-08-24T11:45:00Z,HIGH_VOLATILITY,-0.623279,-0.623279,-0.501748,0.016379
momentum v11,2026-08-24,ETHUSDT,t,J3,2026-08-24T11:45:00Z,HIGH_VOLATILITY,-0.191458,-0.191458,-0.057970,0.014967
momentum v11,2026-08-24,DOGEUSDT,t,J3,2026-08-24T11:45:00Z,HIGH_VOLATILITY,-0.228691,-0.228691,-0.129234,0.020071
momentum v11,2026-08-24,ZECUSDT,f,J3,2026-08-24T12:30:00Z,HIGH_VOLATILITY,-0.192656,-0.192656,-0.134748,0.034437
momentum v11,2026-08-24,TAOUSDT,f,J3,2026-08-24T12:30:00Z,HIGH_VOLATILITY,-0.297458,-0.297458,-0.239867,0.034563
momentum v11,2026-08-24,UNIUSDT,f,J3,2026-08-24T12:45:00Z,HIGH_VOLATILITY,-0.738416,-0.738416,-0.683689,0.036073
momentum v11,2026-08-24,XRPUSDT,t,J3,2026-08-24T13:00:00Z,HIGH_VOLATILITY,-0.730533,-0.730533,-0.652821,0.025506
momentum v11,2026-08-24,DOGEUSDT,t,J3,2026-08-24T13:00:00Z,HIGH_VOLATILITY,-0.337086,-0.337086,-0.244558,0.021545
momentum v11,2026-08-24,SUIUSDT,f,J3,2026-08-24T13:00:00Z,HIGH_VOLATILITY,-0.159839,-0.159839,-0.090860,0.028939
momentum v11,2026-08-24,SOLUSDT,t,J3,2026-08-24T13:00:00Z,HIGH_VOLATILITY,-0.137049,-0.137049,-0.043710,0.021404
momentum v11,2026-08-24,LINKUSDT,f,J3,2026-08-24T13:15:00Z,HIGH_VOLATILITY,-0.234199,-0.234199,-0.125476,0.018363
momentum v11,2026-08-24,DASHUSDT,f,J3,2026-08-24T13:15:00Z,HIGH_VOLATILITY,-0.244634,-0.244634,-0.190614,0.036871
momentum v11,2026-08-24,ZECUSDT,f,J3,2026-08-24T14:30:00Z,HIGH_VOLATILITY,-0.328152,-0.328152,-0.282163,0.043197
momentum v11,2026-08-24,ARBUSDT,f,J3,2026-08-24T14:45:00Z,HIGH_VOLATILITY,-0.157015,-0.157015,-0.084128,0.027392
momentum v11,2026-08-24,XRPUSDT,t,J3,2026-08-24T14:45:00Z,HIGH_VOLATILITY,-0.319396,-0.319396,-0.260442,0.033756
momentum v11,2026-08-24,SOLUSDT,t,J3,2026-08-24T14:45:00Z,HIGH_VOLATILITY,-0.220007,-0.220007,-0.138955,0.024618
momentum v11,2026-08-24,BNBUSDT,f,J3,2026-08-24T14:45:00Z,HIGH_VOLATILITY,-0.241989,-0.241989,-0.119432,0.016293
momentum v11,2026-08-24,SAHARAUSDT,f,J3,2026-08-24T15:15:00Z,HIGH_VOLATILITY,-0.354240,-0.354240,-0.287105,0.029646
momentum v11,2026-08-24,NEARUSDT,f,J3,2026-08-24T15:30:00Z,HIGH_VOLATILITY,-0.510749,-0.510749,-0.461710,0.040380
momentum v11,2026-08-24,SUIUSDT,f,J3,2026-08-24T15:30:00Z,HIGH_VOLATILITY,-0.488122,-0.488122,-0.428629,0.033357
momentum v11,2026-08-24,ARBUSDT,f,J3,2026-08-24T15:30:00Z,HIGH_VOLATILITY,-0.490265,-0.490265,-0.421273,0.028796
momentum v11,2026-08-24,SOLUSDT,t,J3,2026-08-24T15:30:00Z,HIGH_VOLATILITY,-0.381356,-0.385381,-0.300550,0.024644
momentum v11,2026-08-24,TAOUSDT,f,J3,2026-08-24T15:30:00Z,HIGH_VOLATILITY,-0.457270,-0.457270,-0.398878,0.033999
momentum v11,2026-08-24,SOLUSDT,t,J3,2026-08-24T22:45:00Z,HIGH_VOLATILITY,-0.257723,-0.257723,-0.170256,0.022808
momentum v11,2026-08-25,BNBUSDT,f,J3,2026-08-25T00:15:00Z,HIGH_VOLATILITY,1.275434,1.275434,1.480893,0.009799
momentum v11,2026-08-25,SOLUSDT,t,J3,2026-08-25T00:15:00Z,HIGH_VOLATILITY,0.614669,0.614669,0.709133,0.021319
momentum v11,2026-08-25,XRPUSDT,t,J3,2026-08-25T00:45:00Z,HIGH_VOLATILITY,-0.140794,-0.140794,-0.067727,0.027330
momentum v11,2026-08-25,BTCUSDT,f,J3,2026-08-25T00:45:00Z,HIGH_VOLATILITY,1.291646,1.291646,1.446944,0.012992
momentum v11,2026-08-25,DOGEUSDT,t,J3,2026-08-25T01:00:00Z,HIGH_VOLATILITY,-0.300235,-0.300235,-0.212187,0.022647
momentum v11,2026-08-25,DASHUSDT,f,J3,2026-08-25T01:00:00Z,HIGH_VOLATILITY,-0.404692,-0.404692,-0.346617,0.034213
momentum v11,2026-08-25,SAHARAUSDT,f,J3,2026-08-25T01:00:00Z,HIGH_VOLATILITY,-0.345504,-0.347999,-0.245305,0.019900
momentum v11,2026-08-25,ETHUSDT,t,J3,2026-08-25T01:00:00Z,HIGH_VOLATILITY,-0.304863,-0.304863,-0.166440,0.014422
momentum v11,2026-08-25,SUIUSDT,f,J3,2026-08-25T01:00:00Z,HIGH_VOLATILITY,0.142499,0.142499,0.211636,0.028999
momentum v11,2026-08-25,PROMUSDT,f,J3,2026-08-25T02:15:00Z,HIGH_VOLATILITY,1.793857,1.793857,1.818791,0.086467
momentum v11,2026-08-25,ARBUSDT,f,J3,2026-08-25T02:30:00Z,HIGH_VOLATILITY,-0.738354,-0.738354,-0.651757,0.022909
momentum v11,2026-08-25,ETHUSDT,t,J3,2026-08-25T02:30:00Z,HIGH_VOLATILITY,-1.090498,-1.090498,-0.960803,0.015298
momentum v11,2026-08-25,LINKUSDT,f,J3,2026-08-25T02:30:00Z,HIGH_VOLATILITY,-0.762113,-0.762113,-0.666005,0.020654
momentum v11,2026-08-25,DOGEUSDT,t,J3,2026-08-25T02:30:00Z,HIGH_VOLATILITY,-0.198661,-0.198661,-0.105567,0.021446
momentum v11,2026-08-25,TAOUSDT,f,J3,2026-08-25T02:30:00Z,HIGH_VOLATILITY,-0.446115,-0.446115,-0.371458,0.026641
momentum v11,2026-08-25,NEARUSDT,f,J3,2026-08-25T02:30:00Z,HIGH_VOLATILITY,-0.637006,-0.637006,-0.570403,0.029756
momentum v11,2026-08-25,ZECUSDT,f,J3,2026-08-25T02:30:00Z,HIGH_VOLATILITY,-0.363593,-0.363593,-0.298704,0.030662
momentum v11,2026-08-25,UNIUSDT,f,J3,2026-08-25T02:30:00Z,HIGH_VOLATILITY,-0.610759,-0.610759,-0.528924,0.024268
momentum v11,2026-08-25,PROMUSDT,f,J3,2026-08-25T04:30:00Z,HIGH_VOLATILITY,-1.012665,-1.012665,-0.994146,0.102439
momentum v11,2026-08-25,DASHUSDT,f,J3,2026-08-25T05:15:00Z,HIGH_VOLATILITY,-0.083954,-0.083954,-0.026442,0.034738
momentum v11,2026-08-25,SOLUSDT,t,J3,2026-08-25T05:30:00Z,HIGH_VOLATILITY,-0.360644,-0.360644,-0.290773,0.028488
momentum v11,2026-08-26,NEARUSDT,f,J3,2026-08-26T01:30:00Z,HIGH_VOLATILITY,-0.168601,-0.168601,-0.086840,0.024421
momentum v11,2026-08-26,PROMUSDT,f,J3,2026-08-26T01:30:00Z,HIGH_VOLATILITY,-1.018606,-1.018606,-0.991601,0.071395
momentum v11,2026-08-26,BTCUSDT,f,J3,2026-08-26T02:30:00Z,HIGH_VOLATILITY,-0.585385,-0.585385,-0.389969,0.010208
momentum v11,2026-08-26,TAOUSDT,f,J3,2026-08-26T10:30:00Z,HIGH_VOLATILITY,-0.061391,-0.061391,0.026013,0.022875
momentum v11,2026-08-26,SOLUSDT,t,J3,2026-08-26T10:45:00Z,HIGH_VOLATILITY,-0.490829,-0.490829,-0.360904,0.015342
momentum v11,2026-08-26,LINKUSDT,f,J3,2026-08-26T10:45:00Z,HIGH_VOLATILITY,-0.371989,-0.371989,-0.250426,0.016409
momentum v11,2026-08-26,BNBUSDT,f,J3,2026-08-26T10:45:00Z,HIGH_VOLATILITY,-0.638618,-0.638618,-0.432995,0.009700
momentum v11,2026-08-26,UNIUSDT,f,J3,2026-08-26T11:00:00Z,BTC_BULL,-0.316514,-0.316514,-0.221478,0.020983
momentum v11,2026-08-26,DOGEUSDT,t,J3,2026-08-26T11:00:00Z,BTC_BULL,-0.177437,-0.177437,-0.039704,0.014508
momentum v11,2026-08-26,ETHUSDT,t,J3,2026-08-26T11:00:00Z,BTC_BULL,-0.432773,-0.432773,-0.252453,0.011069
momentum v11,2026-08-26,UNIUSDT,f,J3,2026-08-26T12:30:00Z,BTC_BULL,-0.423656,-0.423656,-0.300475,0.016187
momentum v11,2026-08-26,BTCUSDT,f,J3,2026-08-26T18:15:00Z,BTC_BULL,-0.257283,-0.257283,-0.063203,0.010295
momentum v11,2026-08-26,ETHUSDT,t,J3,2026-08-26T18:15:00Z,BTC_BULL,-0.249571,-0.249571,-0.101546,0.013494
momentum v11,2026-08-26,ETHUSDT,t,J3,2026-08-26T19:30:00Z,BTC_BULL,-0.360491,-0.360491,-0.186824,0.011497
momentum v11,2026-08-26,LINKUSDT,f,J3,2026-08-26T21:15:00Z,BTC_BULL,0.252998,0.247249,0.366176,0.017718
momentum v11,2026-08-26,SAHARAUSDT,f,J3,2026-08-26T21:15:00Z,BTC_BULL,1.858938,1.856048,1.974260,0.017634
momentum v11,2026-08-26,UNIUSDT,f,J3,2026-08-26T21:15:00Z,BTC_BULL,-0.121975,-0.126561,-0.031413,0.022063
momentum v11,2026-08-26,NEARUSDT,f,J3,2026-08-26T21:15:00Z,BTC_BULL,0.186440,0.181564,0.282213,0.020932
momentum v11,2026-08-26,SOLUSDT,t,J3,2026-08-26T21:15:00Z,BTC_BULL,1.739202,1.739202,1.866672,0.015914
momentum v11,2026-08-26,ETHUSDT,t,J3,2026-08-26T21:15:00Z,BTC_BULL,-0.205257,-0.212978,-0.051764,0.013018
momentum v11,2026-08-26,DASHUSDT,f,J3,2026-08-26T21:15:00Z,BTC_BULL,0.758152,0.754200,0.835601,0.026089
momentum v11,2026-08-26,ZECUSDT,f,J3,2026-08-26T21:30:00Z,BTC_BULL,0.818203,0.813969,0.901023,0.024399
momentum v11,2026-08-26,DOGEUSDT,t,J3,2026-08-26T21:30:00Z,BTC_BULL,0.906116,0.899251,1.041738,0.014852
momentum v11,2026-08-26,ARBUSDT,f,J3,2026-08-26T22:15:00Z,BTC_BULL,1.570844,1.570844,1.669382,0.020634
momentum v11,2026-08-26,XRPUSDT,t,J3,2026-08-26T22:15:00Z,BTC_BULL,-0.260920,-0.265390,-0.171712,0.022363
momentum v11,2026-08-26,TAOUSDT,f,J3,2026-08-26T22:30:00Z,BTC_BULL,-0.247753,-0.247753,-0.152296,0.020906
momentum v11,2026-08-26,SUIUSDT,f,J3,2026-08-26T22:30:00Z,BTC_BULL,-0.477634,-0.477634,-0.382996,0.021035
momentum v11,2026-08-26,SOLUSDT,t,J3,2026-08-26T23:15:00Z,BTC_BULL,0.141241,0.136717,0.230539,0.022441
momentum v11,2026-08-26,SUIUSDT,f,J3,2026-08-26T23:30:00Z,BTC_BULL,-0.472336,-0.476747,-0.385242,0.022849
momentum v11,2026-08-27,TAOUSDT,f,J3,2026-08-27T00:00:00Z,BTC_BULL,-0.285951,-0.285951,-0.184424,0.019652
momentum v11,2026-08-27,TAOUSDT,f,J3,2026-08-27T00:45:00Z,BTC_BULL,1.875435,1.875435,1.968592,0.021919
momentum v11,2026-08-27,PROMUSDT,f,J3,2026-08-27T01:00:00Z,BTC_BULL,-0.617684,-0.617684,-0.592230,0.076740
momentum v11,2026-08-27,SAHARAUSDT,f,J3,2026-08-27T01:00:00Z,BTC_BULL,-0.595379,-0.595379,-0.501808,0.021247
momentum v11,2026-08-27,UNIUSDT,f,J3,2026-08-27T02:15:00Z,BTC_BULL,-0.520768,-0.520768,-0.445467,0.026388
momentum v11,2026-08-28,PROMUSDT,f,J3,2026-08-28T05:45:00Z,BTC_BULL,-0.302733,-0.302733,-0.268786,0.058417
momentum v11,2026-08-28,DASHUSDT,f,J3,2026-08-28T08:30:00Z,BTC_BULL,-0.395635,-0.395635,-0.289096,0.018710
momentum v11,2026-08-28,PROMUSDT,f,J3,2026-08-28T09:45:00Z,BTC_BULL,-0.316790,-0.316790,-0.280175,0.054176
momentum v11,2026-08-28,ZECUSDT,f,J3,2026-08-28T11:15:00Z,BTC_BULL,-0.782148,-0.782148,-0.674165,0.018396
momentum v11,2026-08-28,XRPUSDT,t,J3,2026-08-28T11:15:00Z,BTC_BULL,-0.319013,-0.319013,-0.177943,0.014151
momentum v11,2026-08-28,ARBUSDT,f,J3,2026-08-28T14:45:00Z,BTC_BULL,-0.371892,-0.371892,-0.293863,0.025520
momentum v11,2026-08-28,DASHUSDT,f,J3,2026-08-28T14:45:00Z,BTC_BULL,-0.406595,-0.406595,-0.340574,0.030120
momentum v11,2026-08-28,NEARUSDT,f,J3,2026-08-28T14:45:00Z,BTC_BULL,-0.063131,-0.063131,0.023032,0.023204
momentum v11,2026-08-28,ETHUSDT,t,J3,2026-08-28T14:45:00Z,BTC_BULL,-0.200876,-0.200876,-0.082075,0.016813
momentum v11,2026-08-28,SUIUSDT,f,J3,2026-08-28T14:45:00Z,BTC_BULL,-0.433627,-0.433627,-0.350017,0.023807
momentum v11,2026-08-28,DOGEUSDT,t,J3,2026-08-28T14:45:00Z,BTC_BULL,-0.434639,-0.434639,-0.337981,0.020607
momentum v11,2026-08-28,ZECUSDT,f,J3,2026-08-28T14:45:00Z,BTC_BULL,-0.388638,-0.388638,-0.323720,0.030637
momentum v11,2026-08-28,LINKUSDT,f,J3,2026-08-28T14:45:00Z,BTC_BULL,-0.420196,-0.420196,-0.323868,0.020680
momentum v11,2026-08-28,TAOUSDT,f,J3,2026-08-28T14:45:00Z,BTC_BULL,-0.284488,-0.284488,-0.213954,0.028252
momentum v11,2026-08-28,XRPUSDT,t,J3,2026-08-28T15:00:00Z,BTC_BULL,-0.403583,-0.403583,-0.330964,0.027400
momentum v11,2026-08-28,SOLUSDT,t,J3,2026-08-28T15:30:00Z,BTC_BULL,-0.368054,-0.368054,-0.299695,0.029112
momentum v11,2026-08-31,DASHUSDT,f,J3,2026-08-31T16:00:00Z,HIGH_VOLATILITY,2.383110,2.383110,2.447778,0.032124
momentum v11,2026-08-31,ARBUSDT,f,J3,2026-08-31T17:00:00Z,HIGH_VOLATILITY,1.890072,1.890072,1.977887,0.023286
momentum v11,2026-08-31,BTCUSDT,f,J3,2026-08-31T17:45:00Z,HIGH_VOLATILITY,0.044068,0.044068,0.216631,0.011598
momentum v11,2026-08-31,ZECUSDT,f,J3,2026-08-31T18:00:00Z,HIGH_VOLATILITY,0.146794,0.146794,0.216593,0.028726
momentum v11,2026-08-31,SOLUSDT,t,J3,2026-08-31T18:30:00Z,HIGH_VOLATILITY,-0.180060,-0.180060,-0.058579,0.016446
momentum v11,2026-08-31,ARBUSDT,f,J3,2026-08-31T18:30:00Z,HIGH_VOLATILITY,1.765447,1.765447,1.814955,0.041909
momentum v11,2026-08-31,ETHUSDT,t,J3,2026-08-31T18:45:00Z,HIGH_VOLATILITY,-0.405126,-0.405126,-0.241407,0.012191
momentum v11,2026-09-03,NEARUSDT,f,J3,2026-09-03T16:00:00Z,HIGH_VOLATILITY,-0.379565,-0.379565,-0.291094,0.022519
momentum v11,2026-09-03,BNBUSDT,f,J3,2026-09-03T16:00:00Z,HIGH_VOLATILITY,-0.692909,-0.692909,-0.540020,0.013028
momentum v11,2026-09-03,SUIUSDT,f,J3,2026-09-03T16:00:00Z,HIGH_VOLATILITY,-0.498427,-0.498427,-0.414221,0.023621
momentum v11,2026-09-03,DOGEUSDT,t,J3,2026-09-03T16:00:00Z,HIGH_VOLATILITY,-0.193020,-0.193020,-0.121091,0.027742
momentum v11,2026-09-03,ETHUSDT,t,J3,2026-09-03T16:00:00Z,HIGH_VOLATILITY,-0.647764,-0.647764,-0.518062,0.015349
momentum v11,2026-09-03,XRPUSDT,t,J3,2026-09-03T16:00:00Z,HIGH_VOLATILITY,-0.005956,-0.005956,0.071700,0.025763
momentum v11,2026-09-03,SOLUSDT,t,J3,2026-09-03T16:00:00Z,HIGH_VOLATILITY,-0.413449,-0.413449,-0.315096,0.020258
momentum v11,2026-09-03,DASHUSDT,f,J3,2026-09-03T16:00:00Z,HIGH_VOLATILITY,-0.620982,-0.620982,-0.559108,0.032015
momentum v11,2026-09-03,TAOUSDT,f,J3,2026-09-03T16:00:00Z,HIGH_VOLATILITY,-0.562983,-0.562983,-0.472896,0.022072
momentum v11,2026-09-03,PROMUSDT,f,J3,2026-09-03T16:30:00Z,HIGH_VOLATILITY,0.112300,0.111607,0.139721,0.073266
momentum v11,2026-09-03,NEARUSDT,f,J3,2026-09-03T17:15:00Z,HIGH_VOLATILITY,-0.422783,-0.422783,-0.349545,0.027162
momentum v11,2026-09-03,TAOUSDT,f,J3,2026-09-03T17:15:00Z,HIGH_VOLATILITY,-0.433510,-0.433510,-0.345913,0.022729
momentum v11,2026-09-03,ZECUSDT,f,J3,2026-09-03T18:30:00Z,HIGH_VOLATILITY,-0.194958,-0.194958,-0.149227,0.043566
momentum v11,2026-09-03,ARBUSDT,f,J3,2026-09-03T18:30:00Z,HIGH_VOLATILITY,0.158260,0.158260,0.193328,0.057314
momentum v11,2026-09-03,UNIUSDT,f,J3,2026-09-03T18:45:00Z,HIGH_VOLATILITY,-0.182573,-0.182573,-0.132430,0.039757
momentum v11,2026-09-03,LINKUSDT,f,J3,2026-09-03T19:30:00Z,HIGH_VOLATILITY,-0.326358,-0.326358,-0.208790,0.016971
momentum v11,2026-09-03,BTCUSDT,f,J3,2026-09-03T19:30:00Z,HIGH_VOLATILITY,-0.532821,-0.532821,-0.370490,0.012285
momentum v11,2026-09-03,UNIUSDT,f,J3,2026-09-03T20:30:00Z,HIGH_VOLATILITY,0.151451,0.148660,0.207485,0.035804
momentum v11,2026-09-03,XRPUSDT,t,J3,2026-09-03T20:30:00Z,HIGH_VOLATILITY,-0.331831,-0.331831,-0.243258,0.022505
momentum v11,2026-09-03,DASHUSDT,f,J3,2026-09-03T21:15:00Z,HIGH_VOLATILITY,-0.361218,-0.361218,-0.301416,0.033256
momentum v11,2026-09-03,DASHUSDT,f,J3,2026-09-03T23:30:00Z,HIGH_VOLATILITY,-0.399973,-0.403667,-0.327170,0.027332
momentum v11,2026-09-04,ARBUSDT,f,J3,2026-09-04T00:30:00Z,HIGH_VOLATILITY,-1.023135,-1.023135,-0.989661,0.057997
momentum v11,2026-09-04,BNBUSDT,f,J3,2026-09-04T00:45:00Z,HIGH_VOLATILITY,-1.094294,-1.094294,-0.884063,0.009468
momentum v11,2026-09-04,DASHUSDT,f,J3,2026-09-04T02:15:00Z,HIGH_VOLATILITY,1.460290,1.460290,1.509454,0.041943
momentum v11,2026-09-04,PROMUSDT,f,J3,2026-09-04T02:15:00Z,HIGH_VOLATILITY,-0.328839,-0.328839,-0.286920,0.047358
momentum v11,2026-09-04,ETHUSDT,t,J3,2026-09-04T03:15:00Z,HIGH_VOLATILITY,-0.304913,-0.304913,-0.126776,0.011213
momentum v11,2026-09-04,LINKUSDT,f,J3,2026-09-04T03:15:00Z,HIGH_VOLATILITY,-0.229456,-0.229456,-0.101854,0.015652
momentum v11,2026-09-04,PROMUSDT,f,J3,2026-09-04T03:30:00Z,HIGH_VOLATILITY,0.191112,0.190033,0.234257,0.046580
momentum v11,2026-09-04,LINKUSDT,f,J3,2026-09-04T04:30:00Z,HIGH_VOLATILITY,-0.431104,-0.431104,-0.289796,0.014116
momentum v11,2026-09-04,ETHUSDT,t,J3,2026-09-04T04:30:00Z,HIGH_VOLATILITY,-0.674739,-0.674739,-0.467587,0.009627
momentum v11,2026-09-04,TAOUSDT,f,J3,2026-09-04T04:30:00Z,HIGH_VOLATILITY,-0.569951,-0.569951,-0.454741,0.017281
momentum v11,2026-09-04,BNBUSDT,f,J3,2026-09-04T04:30:00Z,HIGH_VOLATILITY,-0.539393,-0.539393,-0.323464,0.009243
momentum v11,2026-09-04,NEARUSDT,f,J3,2026-09-04T07:15:00Z,HIGH_VOLATILITY,-0.510372,-0.511543,-0.418872,0.021745
momentum v11,2026-09-04,ZECUSDT,f,J3,2026-09-04T07:15:00Z,HIGH_VOLATILITY,1.972256,1.970115,2.056093,0.024441
momentum v11,2026-09-04,DASHUSDT,f,J3,2026-09-04T09:00:00Z,HIGH_VOLATILITY,-0.453774,-0.453774,-0.423369,0.064837
momentum v11,2026-09-04,LINKUSDT,f,J3,2026-09-04T09:00:00Z,HIGH_VOLATILITY,-0.609326,-0.609326,-0.493084,0.017123
momentum v11,2026-09-04,SOLUSDT,t,J3,2026-09-04T09:00:00Z,HIGH_VOLATILITY,-0.290602,-0.290602,-0.126177,0.012147
momentum v11,2026-09-04,DOGEUSDT,t,J3,2026-09-04T09:00:00Z,HIGH_VOLATILITY,-0.248741,-0.248741,-0.090451,0.012620
momentum v11,2026-09-04,NEARUSDT,f,J3,2026-09-04T09:00:00Z,HIGH_VOLATILITY,-1.057567,-1.057567,-0.974911,0.023900
momentum v11,2026-09-04,ETHUSDT,t,J3,2026-09-04T09:00:00Z,HIGH_VOLATILITY,-0.342514,-0.342514,-0.162381,0.011086
momentum v11,2026-09-04,SAHARAUSDT,f,J3,2026-09-04T09:15:00Z,HIGH_VOLATILITY,-1.051053,-1.051053,-0.977701,0.026891
momentum v11,2026-09-04,ARBUSDT,f,J3,2026-09-04T09:30:00Z,HIGH_VOLATILITY,-0.937469,-0.937469,-0.882167,0.035576
momentum v11,2026-09-04,TAOUSDT,f,J3,2026-09-04T09:30:00Z,HIGH_VOLATILITY,-0.149936,-0.149936,-0.042150,0.018537
momentum v11,2026-09-04,TAOUSDT,f,J3,2026-09-04T12:00:00Z,HIGH_VOLATILITY,-1.081217,-1.081217,-0.964779,0.017025
momentum v11,2026-09-04,BNBUSDT,f,J3,2026-09-04T12:15:00Z,HIGH_VOLATILITY,-1.157700,-1.157700,-0.932015,0.008820
momentum v11,2026-09-04,DASHUSDT,f,J3,2026-09-04T12:15:00Z,HIGH_VOLATILITY,-0.105093,-0.105093,-0.068585,0.054647
momentum v11,2026-09-04,DASHUSDT,f,J3,2026-09-04T16:30:00Z,HIGH_VOLATILITY,0.482479,0.482479,0.515166,0.062130
momentum v11,2026-09-04,ZECUSDT,f,J3,2026-09-04T16:45:00Z,HIGH_VOLATILITY,-0.177885,-0.177885,-0.135084,0.046553
momentum v11,2026-09-04,PROMUSDT,f,J3,2026-09-04T16:45:00Z,HIGH_VOLATILITY,-0.111354,-0.112483,-0.066380,0.044378
momentum v11,2026-09-04,NEARUSDT,f,J3,2026-09-04T18:45:00Z,HIGH_VOLATILITY,1.949410,1.949410,2.007933,0.035367
momentum v11,2026-09-04,DASHUSDT,f,J3,2026-09-04T21:00:00Z,HIGH_VOLATILITY,1.976671,1.976671,2.016896,0.052312
momentum v11,2026-09-04,SAHARAUSDT,f,J3,2026-09-04T23:15:00Z,BTC_BULL,-0.342861,-0.342861,-0.236206,0.018699
momentum v11,2026-09-04,NEARUSDT,f,J3,2026-09-04T23:30:00Z,BTC_BULL,0.548135,0.545913,0.593308,0.044836
momentum v11,2026-09-04,TAOUSDT,f,J3,2026-09-04T23:45:00Z,BTC_BULL,-0.213720,-0.217010,-0.081988,0.015164
momentum v11,2026-09-05,DASHUSDT,f,J3,2026-09-05T00:45:00Z,BTC_BULL,0.771481,0.771481,0.800181,0.071641
momentum v11,2026-09-05,TAOUSDT,f,J3,2026-09-05T00:45:00Z,BTC_BULL,-1.070630,-1.070630,-0.969315,0.019541
momentum v11,2026-09-05,SAHARAUSDT,f,J3,2026-09-05T00:45:00Z,BTC_BULL,-0.612523,-0.612523,-0.505742,0.018631
momentum v11,2026-09-05,SUIUSDT,f,J3,2026-09-05T00:45:00Z,BTC_BULL,0.467928,0.467928,0.647496,0.011171
momentum v11,2026-09-05,SAHARAUSDT,f,J3,2026-09-05T02:30:00Z,BTC_BULL,-0.324709,-0.324709,-0.251116,0.027068
momentum v11,2026-09-05,UNIUSDT,f,J3,2026-09-05T02:45:00Z,BTC_BULL,0.124663,0.124663,0.204680,0.025044
momentum v11,2026-09-05,SUIUSDT,f,J3,2026-09-05T05:15:00Z,BTC_BULL,-0.214375,-0.214375,-0.089571,0.016004
momentum v11,2026-09-05,SUIUSDT,f,J3,2026-09-05T06:00:00Z,BTC_BULL,0.822273,0.816945,0.926754,0.019302
momentum v11,2026-09-05,DASHUSDT,f,J3,2026-09-05T06:15:00Z,BTC_BULL,-0.114039,-0.114039,-0.087304,0.074519
momentum v11,2026-09-05,NEARUSDT,f,J3,2026-09-05T06:45:00Z,BTC_BULL,-0.292288,-0.292288,-0.240850,0.038677
momentum v11,2026-09-05,DOGEUSDT,t,J3,2026-09-05T06:45:00Z,BTC_BULL,0.359505,0.350121,0.547092,0.010687
momentum v11,2026-09-05,TAOUSDT,f,J3,2026-09-05T06:45:00Z,BTC_BULL,1.512655,1.510392,1.603554,0.022384
